region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00929	11113884	11120950	+	0	Vitvi01g00929	XP_002276517.1 hypersensitive-induced response protein 2	4
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00930	11122236	11126146	-	0	Vitvi01g00930	XP_002276636.1 mitochondrial outer membrane protein porin of 36 kDa	4
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00932	11136269	11149211	+	0	Vitvi01g00932	XP_002270049.1 alpha-amylase 3, chloroplastic	5
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g02109	11150278	11151978	+	0	Vitvi01g02109	XP_002270089.1 pectate lyase	3
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00933	11153388	11155046	+	0	Vitvi01g00933	XP_002270112.1 pectate lyase	3
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00934	11167273	11169033	-	0	Vitvi01g00934	XP_034697533.1AP2-like ethylene-responsive transcription factor At1g16060 isoform X2	4
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00935	11170569	11187423	-	0	Vitvi01g00935	XP_002277155.2PREDICTED: uncharacterized protein LOC100246806	
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00936	11198626	11209531	+	0	Vitvi01g00936	YP_009019844.1NADH dehydrogenase subunit 6	5
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00937	11215486	11222457	-	0	Vitvi01g00937	XP_002270296.1PREDICTED: uncharacterized protein LOC100258796	6
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00938	11236289	11242335	+	0	Vitvi01g00938	XP_002277278.1 single-stranded DNA-binding protein WHY1, chloroplastic	3
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00940	11284337	11289463	+	0	Vitvi01g00940	XP_010652374.1 probable WRKY transcription factor 72 isoform X1	4
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00941	11292036	11294258	+	0	Vitvi01g00941	XP_002277342.1 SNF1-related protein kinase regulatory subunit gamma-1-like isoform X2	
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00942	11294393	11296246	-	0	Vitvi01g00942	XP_002270695.1 pentatricopeptide repeat-containing protein At2g02750	4
1:11100000-11300000	1	11100000	11300000	208	0.351228	0.443065	Vitvi01g00928	11088814	11094122	-	5878	Vitvi01g00928	XP_002276462.1PREDICTED: uncharacterized protein LOC100258620 isoform X1	
17:8800000-8850000	17	8800000	8850000	23	0.402433	0.402433	Vitvi17g00700	8788062	8813837	+	0	Vitvi17g00700	ALP48438.1flavonoid 3'-hydroxylase	4
17:8800000-8850000	17	8800000	8850000	23	0.402433	0.402433	Vitvi17g00701	8823707	8880054	-	0	Vitvi17g00701	XP_002284129.1 DExH-box ATP-dependent RNA helicase DExH14 isoform X1	2
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01828	27676456	27704172	+	0	Vitvi13g01828	XP_002271648.2 callose synthase 1 isoform X1	6
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01827	27706569	27708102	+	0	Vitvi13g01827	XP_019080085.1PREDICTED: uncharacterized protein LOC100251191	
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g04765	27712534	27713118	-	0	Vitvi13g04765	RVW93621.1hypothetical protein CK203_028860	
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g04766	27713873	27714313	-	0	Vitvi13g04766	RVW93622.1hypothetical protein CK203_028861	
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g04767	27714948	27715659	-	0	Vitvi13g04767	RVW93619.1hypothetical protein CK203_028862	
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01825	27716978	27718060	+	0	Vitvi13g01825	XP_002268131.1PREDICTED: uncharacterized protein LOC100261320	1
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01824	27724791	27726101	+	0	Vitvi13g01824	RVW93617.1 E3 ubiquitin-protein ligase RNF185	7
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01823	27732627	27734136	+	0	Vitvi13g01823	XP_002268178.1 homeobox-leucine zipper protein HOX11	4
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01822	27737743	27753066	-	0	Vitvi13g01822	XP_010659555.1 phosphatase and actin regulator 4B	1
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01820	27754180	27758927	+	0	Vitvi13g01820	XP_002268254.2 protein N-terminal asparagine amidohydrolase isoform X2	3
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01819	27758939	27764754	-	0	Vitvi13g01819	XP_002273052.1 zinc finger CCCH domain-containing protein 14	6
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01818	27766022	27766993	+	0	Vitvi13g01818	XP_002268287.2PREDICTED: uncharacterized protein LOC100240833	
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g02569	27769820	27772622	+	0	Vitvi13g02569	XP_002268328.1PREDICTED: uncharacterized protein LOC100263099	2
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01817	27772961	27777371	-	0	Vitvi13g01817	XP_002268367.2 zeaxanthin epoxidase, chloroplastic isoform X2	3
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g01816	27779257	27786522	-	0	Vitvi13g01816	XP_010659559.1 protein EMSY-LIKE 3	2
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g02568	27789551	27792294	-	0	Vitvi13g02568	XP_002268398.1 myb family transcription factor PHL5	3
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g04768	27795480	27795728	-	0	Vitvi13g04768	RVW93676.1G-type lectin S-receptor-like serine/threonine-protein kinase RLK1	3
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g04769	27795991	27796924	-	0	Vitvi13g04769	CAN75879.1hypothetical protein VITISV_024452	3
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g02566	27797926	27801160	-	0	Vitvi13g02566	XP_002268475.2 myb family transcription factor PHL5 isoform X2	3
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g04770	27804445	27807976	-	4445	Vitvi13g04770	CAN75878.1hypothetical protein VITISV_024451	
13:27700000-27800000	13	27700000	27800000	66	0.324076	0.371547	Vitvi13g04771	27809239	27810663	-	9239	Vitvi13g04771	RVW93545.1putative disease resistance protein	
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g01498	20461032	20477789	-	0	Vitvi06g01498	XP_002275292.1 protein transport protein Sec24-like At3g07100	6
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g01499	20487203	20487931	-	0	Vitvi06g01499	XP_010651880.1 asparagine--tRNA ligase, cytoplasmic 1	5
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g04442	20487952	20489058	-	0	Vitvi06g04442	RVW33492.1Asparagine--tRNA ligase, cytoplasmic 1	3
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g04443	20489150	20489368	-	0	Vitvi06g04443	CAN62126.1hypothetical protein VITISV_037579	5
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g01962	20492250	20499693	+	0	Vitvi06g01962	XP_002275041.1PREDICTED: uncharacterized protein At2g27730, mitochondrial	1
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g01501	20500062	20506731	-	0	Vitvi06g01501	XP_002275011.1 eukaryotic initiation factor 4A-3	5
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g01502	20510229	20520823	+	0	Vitvi06g01502	XP_002274913.1 N-carbamoylputrescine amidase	2
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g01503	20519490	20520416	-	0	Vitvi06g01503	XP_010651876.1 suppressor protein SRP40	
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g01504	20521782	20529584	-	0	Vitvi06g01504	XP_010651877.1 rho GTPase-activating protein 5	2
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g01505	20536700	20537254	-	0	Vitvi06g01505	XP_002274717.1PREDICTED: uncharacterized protein LOC100265664	1
6:20450000-20550000	6	20450000	20550000	143	0.311914	0.351901	Vitvi06g01963	20556476	20558284	-	6476	Vitvi06g01963	XP_010651875.1PREDICTED: uncharacterized protein LOC104879734	1
6:15500000-15550000	6	15500000	15550000	52	0.346421	0.346421	Vitvi06g01167	15497589	15500522	-	0	Vitvi06g01167	XP_002265253.2 pentatricopeptide repeat-containing protein At3g24000, mitochondrial	2
6:15500000-15550000	6	15500000	15550000	52	0.346421	0.346421	Vitvi06g04333	15505320	15505637	-	0	Vitvi06g04333	CAN73398.1hypothetical protein VITISV_016436	
6:15500000-15550000	6	15500000	15550000	52	0.346421	0.346421	Vitvi06g04334	15508055	15510364	-	0	Vitvi06g04334	CAN73398.1hypothetical protein VITISV_016436	
6:15500000-15550000	6	15500000	15550000	52	0.346421	0.346421	Vitvi06g01168	15519105	15519482	-	0	Vitvi06g01168	XP_010651534.1 splicing factor 3B subunit 6-like protein	7
6:15500000-15550000	6	15500000	15550000	52	0.346421	0.346421	Vitvi06g01169	15523341	15548606	+	0	Vitvi06g01169	XP_002262814.2PREDICTED: uncharacterized protein LOC100263388 isoform X1	3
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g02121	11512668	11514641	+	0	Vitvi01g02121	RVW80625.1Polyvinylalcohol dehydrogenase	1
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g00952	11532045	11534542	-	0	Vitvi01g00952	XP_002277517.1 vacuolar protein sorting-associated protein 29	8
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g04233	11534583	11538866	-	0	Vitvi01g04233	---NA---	
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g00953	11539406	11541395	+	0	Vitvi01g00953	RVW80628.1putative serine/threonine-protein kinase PBL3	3
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g00954	11541794	11546117	-	0	Vitvi01g00954	XP_002277256.1 protein kinase 2B, chloroplastic	3
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g00955	11558091	11563271	+	0	Vitvi01g00955	XP_002277178.1 UDP-galactose/UDP-glucose transporter 3	7
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g00956	11565319	11572272	-	0	Vitvi01g00956	XP_034692255.1transcription factor MYB124-like isoform X1	4
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g04234	11572377	11576380	-	0	Vitvi01g04234	---NA---	
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g00957	11593030	11593635	-	0	Vitvi01g00957	XP_002277007.1PREDICTED: uncharacterized protein LOC100263597	1
1:11500000-11600000	1	11500000	11600000	154	0.302014	0.336887	Vitvi01g00950	11491102	11493208	+	6792	Vitvi01g00950	XP_010652339.2PREDICTED: uncharacterized protein LOC104879808	
