region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g00565	6497312	6506271	+	0	Vitvi06g00565	XP_010650958.1 probable serine/threonine-protein kinase At5g41260	6
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g04192	6506947	6516601	-	0	Vitvi06g04192	XP_010650957.1 mitochondrial import inner membrane translocase subunit TIM10	2
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g01732	6516835	6518574	+	0	Vitvi06g01732	XP_034687131.1DNA-directed RNA polymerases I and III subunit RPAC2	6
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g00567	6519686	6523055	-	0	Vitvi06g00567	XP_002281343.1 E3 ubiquitin-protein ligase MARCH7	2
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g01734	6524024	6524748	-	0	Vitvi06g01734	XP_002279995.1PREDICTED: uncharacterized protein LOC100267406	
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g00568	6525250	6531935	-	0	Vitvi06g00568	XP_002281319.1PREDICTED: uncharacterized protein LOC100255366	2
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g00569	6533880	6535654	-	0	Vitvi06g00569	XP_002281289.1 tubulin beta-2 chain	7
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g04193	6543882	6552066	-	0	Vitvi06g04193	---NA---	
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g00570	6552089	6557771	-	2089	Vitvi06g00570	XP_002279976.3 chromatin modification-related protein eaf-1	
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g04191	6494107	6495037	+	4963	Vitvi06g04191	RVW56615.1Phosphatidylinositol:ceramide inositolphosphotransferase	3
6:6500000-6550000	6	6500000	6550000	30	0.288985	0.288985	Vitvi06g00564	6488966	6494034	+	5966	Vitvi06g00564	XP_002280051.1 phosphatidylinositol:ceramide inositolphosphotransferase	8
5:23600000-23650000	5	23600000	23650000	26	0.259226	0.259226	Vitvi05g01540	23592078	23627521	-	0	Vitvi05g01540	XP_010650621.1 F-box protein SKIP16 isoform X3	
5:23600000-23650000	5	23600000	23650000	26	0.259226	0.259226	Vitvi05g01542	23629726	23646621	-	0	Vitvi05g01542	XP_010650623.1 flowering time control protein FPA	1
5:23600000-23650000	5	23600000	23650000	26	0.259226	0.259226	Vitvi05g01543	23648057	23656940	-	0	Vitvi05g01543	XP_002269633.2 3beta-hydroxysteroid-dehydrogenase/decarboxylase	6
5:23600000-23650000	5	23600000	23650000	26	0.259226	0.259226	Vitvi05g01544	23659299	23669811	-	9299	Vitvi05g01544	XP_002271795.1 hydroxyacylglutathione hydrolase 2, mitochondrial isoform X1	2
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01828	27676456	27704172	+	0	Vitvi13g01828	XP_002271648.2 callose synthase 1 isoform X1	6
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01827	27706569	27708102	+	0	Vitvi13g01827	XP_019080085.1PREDICTED: uncharacterized protein LOC100251191	
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g04765	27712534	27713118	-	0	Vitvi13g04765	RVW93621.1hypothetical protein CK203_028860	
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g04766	27713873	27714313	-	0	Vitvi13g04766	RVW93622.1hypothetical protein CK203_028861	
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g04767	27714948	27715659	-	0	Vitvi13g04767	RVW93619.1hypothetical protein CK203_028862	
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01825	27716978	27718060	+	0	Vitvi13g01825	XP_002268131.1PREDICTED: uncharacterized protein LOC100261320	1
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01824	27724791	27726101	+	0	Vitvi13g01824	RVW93617.1 E3 ubiquitin-protein ligase RNF185	7
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01823	27732627	27734136	+	0	Vitvi13g01823	XP_002268178.1 homeobox-leucine zipper protein HOX11	4
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01822	27737743	27753066	-	0	Vitvi13g01822	XP_010659555.1 phosphatase and actin regulator 4B	1
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01820	27754180	27758927	+	0	Vitvi13g01820	XP_002268254.2 protein N-terminal asparagine amidohydrolase isoform X2	3
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01819	27758939	27764754	-	0	Vitvi13g01819	XP_002273052.1 zinc finger CCCH domain-containing protein 14	6
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01818	27766022	27766993	+	0	Vitvi13g01818	XP_002268287.2PREDICTED: uncharacterized protein LOC100240833	
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g02569	27769820	27772622	+	0	Vitvi13g02569	XP_002268328.1PREDICTED: uncharacterized protein LOC100263099	2
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01817	27772961	27777371	-	0	Vitvi13g01817	XP_002268367.2 zeaxanthin epoxidase, chloroplastic isoform X2	3
13:27700000-27850000	13	27700000	27850000	107	0.223529	0.238913	Vitvi13g01816	27779257	27786522	-	0	Vitvi13g01816	XP_010659559.1 protein EMSY-LIKE 3	2
