region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
4:6400000-6450000	4	6400000	6450000	31	0.330647	0.330647	Vitvi04g00585	6392414	6405607	+	0	Vitvi04g00585	XP_010648745.1 bifunctional purple acid phosphatase 26	3
4:6400000-6450000	4	6400000	6450000	31	0.330647	0.330647	Vitvi04g00586	6406519	6453563	-	0	Vitvi04g00586	XP_010648823.1 formin-like protein 18	
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g00752	9068211	9068693	-	0	Vitvi03g00752	XP_002273788.2 pathogenesis-related protein 1	3
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g01654	9073763	9078775	+	0	Vitvi03g01654	RVX10196.1L-type lectin-domain containing receptor kinase IX.1	4
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g00754	9104007	9104993	+	0	Vitvi03g00754	RVX10252.1L-type lectin-domain containing receptor kinase IX.1	5
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g01657	9106864	9107268	+	0	Vitvi03g01657	CBI25097.3unnamed protein product, partial	3
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g04244	9107469	9107780	+	0	Vitvi03g04244	XP_003631707.1 L-type lectin-domain containing receptor kinase IX.1	9
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g00755	9124855	9125340	-	0	Vitvi03g00755	XP_002273546.1 basic form of pathogenesis-related protein 1	3
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g04245	9133577	9134070	-	0	Vitvi03g04245	RVX10251.1Basic form of pathogenesis-related protein 1	
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g04246	9143893	9144375	-	0	Vitvi03g04246	XP_002273416.1 basic form of pathogenesis-related protein 1	2
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g04247	9152577	9153666	-	2577	Vitvi03g04247	XP_019074398.1 E3 ubiquitin-protein ligase RNF12	1
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g00757	9154029	9154511	-	4029	Vitvi03g00757	XP_002273355.1 basic form of pathogenesis-related protein 1	2
3:9050000-9150000	3	9050000	9150000	73	0.286462	0.325354	Vitvi03g04248	9155786	9156409	-	5786	Vitvi03g04248	RVW69149.1Transposon Ty3-I Gag-Pol polyprotein	2
6:12450000-12550000	6	12450000	12550000	106	0.292527	0.322320	Vitvi06g00996	12455425	12455766	-	0	Vitvi06g00996	RVW95062.1Receptor like protein 42	1
6:12450000-12550000	6	12450000	12550000	106	0.292527	0.322320	Vitvi06g00997	12464589	12470082	+	0	Vitvi06g00997	XP_019075945.1 double-stranded RNA-binding protein 1-like isoform X3	
6:12450000-12550000	6	12450000	12550000	106	0.292527	0.322320	Vitvi06g01821	12471410	12473653	-	0	Vitvi06g01821	XP_010651621.1 inactive protein RESTRICTED TEV MOVEMENT 2	1
