region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
14:7450000-7500000	14	7450000	7500000	26	0.271840	0.271840	Vitvi14g00497	7392378	7450321	-	0	Vitvi14g00497	XP_002263664.1 ankyrin-1	1
14:7450000-7500000	14	7450000	7500000	26	0.271840	0.271840	Vitvi14g00499	7474282	7491924	-	0	Vitvi14g00499	XP_010660140.1 myosin-9 isoform X2	6
1:12900000-12950000	1	12900000	12950000	61	0.271055	0.271055	Vitvi01g01048	12905846	12906870	-	0	Vitvi01g01048	XP_002271277.1PREDICTED: uncharacterized protein LOC100241338	1
1:12900000-12950000	1	12900000	12950000	61	0.271055	0.271055	Vitvi01g01049	12908355	12911650	+	0	Vitvi01g01049	XP_002268605.1 mitochondrial uncoupling protein 3	3
1:12900000-12950000	1	12900000	12950000	61	0.271055	0.271055	Vitvi01g01052	12957739	12960177	+	7739	Vitvi01g01052	XP_002268469.2 myb-related protein 306	1
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00560	7145342	7152880	+	0	Vitvi17g00560	XP_002274035.1 protein IQ-DOMAIN 31	1
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00561	7153493	7161269	-	0	Vitvi17g00561	XP_002274102.1 ABC transporter A family member 2 isoform X2	7
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00562	7162795	7164651	+	0	Vitvi17g00562	XP_002267998.1 pentatricopeptide repeat-containing protein At1g08070, chloroplastic-like	1
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00563	7170265	7182483	+	0	Vitvi17g00563	XP_002274303.1 ABC transporter A family member 7	7
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00565	7184492	7187118	+	0	Vitvi17g00565	XP_002268039.1 aldose 1-epimerase	4
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00566	7190480	7192258	-	0	Vitvi17g00566	XP_019081945.1 pentatricopeptide repeat-containing protein DOT4, chloroplastic-like	1
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00567	7193755	7197428	-	0	Vitvi17g00567	XP_003634312.1 vacuolar protein sorting-associated protein 29	5
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00568	7201599	7219120	-	0	Vitvi17g00568	RVW90528.1putative serine/threonine-protein kinase PBL3	3
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00569	7229525	7230382	-	0	Vitvi17g00569	XP_002274840.1 transcription factor PRE3	4
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00570	7240755	7245022	+	0	Vitvi17g00570	XP_002274899.1 F-box/kelch-repeat protein At1g74510	4
17:7150000-7350000	17	7150000	7350000	166	0.219530	0.255508	Vitvi17g00571	7245041	7253000	+	0	Vitvi17g00571	XP_002268222.1 RINT1-like protein MAG2	4
