region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04156	5070442	5080920	+	0	Vitvi02g04156	XP_034709511.1oxysterol-binding protein-related protein 2A-like isoform X3	3
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00529	5088268	5092136	-	0	Vitvi02g00529	RVX15619.1Protein NRT1/ PTR family 6.3	4
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04157	5098371	5098643	-	0	Vitvi02g04157	CAN80918.1hypothetical protein VITISV_002639	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g01438	5103160	5103561	-	0	Vitvi02g01438	XP_002271619.1 14 kDa proline-rich protein DC2.15	1
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g01439	5107548	5107946	-	0	Vitvi02g01439	XP_002271593.1 14 kDa proline-rich protein DC2.15	1
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g01440	5112788	5115113	+	0	Vitvi02g01440	XP_002271792.1 14 kDa proline-rich protein DC2.15	1
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00531	5116263	5117262	-	0	Vitvi02g00531	XP_002271658.2 36.4 kDa proline-rich protein	1
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00532	5123783	5124181	-	0	Vitvi02g00532	XP_002271461.1 14 kDa proline-rich protein DC2.15	1
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04158	5128830	5129042	+	0	Vitvi02g04158	RVW50634.1hypothetical protein CK203_073417	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g01441	5129664	5139510	-	0	Vitvi02g01441	XP_010662384.1 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g01442	5140051	5141697	+	0	Vitvi02g01442	CBI31908.3unnamed protein product, partial	2
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00533	5146283	5148354	-	0	Vitvi02g00533	XP_034701714.1L-lactate dehydrogenase B	4
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00534	5149311	5154315	+	0	Vitvi02g00534	XP_002271142.1PREDICTED: uncharacterized protein LOC100255799 isoform X1	2
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g01443	5156093	5157690	-	0	Vitvi02g01443	RVW50545.1hypothetical protein CK203_074481	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04159	5157823	5159535	+	0	Vitvi02g04159	---NA---	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00535	5166990	5171184	-	0	Vitvi02g00535	XP_002270997.1 autophagy-related protein 8f	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00536	5183546	5186817	+	0	Vitvi02g00536	XP_010662426.1 scarecrow-like protein 22 isoform X2	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04160	5194328	5194525	+	0	Vitvi02g04160	CAN71258.1hypothetical protein VITISV_043225	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00538	5203867	5206131	-	0	Vitvi02g00538	XP_002266701.1PREDICTED: uncharacterized protein LOC100262529	1
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04161	5208717	5209263	-	0	Vitvi02g04161	CAN71256.1hypothetical protein VITISV_043223	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g01445	5209285	5209626	-	0	Vitvi02g01445	XP_034707091.1LOW QUALITY PROTEIN: uncharacterized protein LOC117930556	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00540	5209694	5210635	-	0	Vitvi02g00540	CAN71255.1hypothetical protein VITISV_043222	1
