region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04157	5098371	5098643	-	0	Vitvi02g04157	CAN80918.1hypothetical protein VITISV_002639	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04158	5128830	5129042	+	0	Vitvi02g04158	RVW50634.1hypothetical protein CK203_073417	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00534	5149311	5154315	+	0	Vitvi02g00534	XP_002271142.1PREDICTED: uncharacterized protein LOC100255799 isoform X1	2.000000
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g01443	5156093	5157690	-	0	Vitvi02g01443	RVW50545.1hypothetical protein CK203_074481	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04160	5194328	5194525	+	0	Vitvi02g04160	CAN71258.1hypothetical protein VITISV_043225	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00538	5203867	5206131	-	0	Vitvi02g00538	XP_002266701.1PREDICTED: uncharacterized protein LOC100262529	1.000000
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04161	5208717	5209263	-	0	Vitvi02g04161	CAN71256.1hypothetical protein VITISV_043223	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g01445	5209285	5209626	-	0	Vitvi02g01445	XP_034707091.1LOW QUALITY PROTEIN: uncharacterized protein LOC117930556	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00540	5209694	5210635	-	0	Vitvi02g00540	CAN71255.1hypothetical protein VITISV_043222	1.000000
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00541	5213268	5223024	+	0	Vitvi02g00541	XP_010662430.1PREDICTED: uncharacterized protein LOC100255681	2.000000
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g00543	5229168	5229816	+	0	Vitvi02g00543	XP_010662446.1PREDICTED: uncharacterized protein LOC100266073	1.000000
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04162	5314199	5314950	+	0	Vitvi02g04162	RVX15356.1hypothetical protein CK203_009113	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04163	5335090	5336315	+	0	Vitvi02g04163	XP_003631446.1PREDICTED: uncharacterized protein LOC100855263	
2:5050000-5400000	2	5050000	5400000	360	0.247179	0.299644	Vitvi02g04165	5361325	5371492	-	0	Vitvi02g04165	XP_034704178.1uncharacterized protein LOC117928388 isoform X2	2.000000
6:12500000-12700000	6	12500000	12700000	250	0.237048	0.287596	Vitvi06g04290	12691405	12691899	-	0	Vitvi06g04290	RVW92399.1Retrovirus-related Pol polyprotein from transposon TNT 1-94	1.000000
6:12500000-12700000	6	12500000	12700000	250	0.237048	0.287596	Vitvi06g04291	12693127	12693694	+	0	Vitvi06g04291	CAN80680.1hypothetical protein VITISV_037733	
17:6450000-6550000	17	6450000	6550000	65	0.264483	0.284791	Vitvi17g00493	6458550	6468588	+	0	Vitvi17g00493	XP_010663450.1PREDICTED: uncharacterized protein LOC100263840 isoform X2	2.000000
17:6450000-6550000	17	6450000	6550000	65	0.264483	0.284791	Vitvi17g01446	6493377	6504379	-	0	Vitvi17g01446	XP_002266495.2PREDICTED: uncharacterized protein LOC100260307	
17:6450000-6550000	17	6450000	6550000	65	0.264483	0.284791	Vitvi17g00497	6527810	6528733	-	0	Vitvi17g00497	XP_002265727.3PREDICTED: uncharacterized protein LOC100243309	1.000000
17:6450000-6550000	17	6450000	6550000	65	0.264483	0.284791	Vitvi17g01447	6535654	6539165	+	0	Vitvi17g01447	XP_010663445.1PREDICTED: uncharacterized protein LOC100265622	
17:6450000-6550000	17	6450000	6550000	65	0.264483	0.284791	Vitvi17g00490	6436336	6449158	+	842	Vitvi17g00490	XP_002265512.2PREDICTED: uncharacterized protein LOC100246698 isoform X1	3.000000
8:17650000-17750000	8	17650000	17750000	67	0.234375	0.257539	Vitvi08g01500	17755583	17758486	+	5583	Vitvi08g01500	XP_002277252.1PREDICTED: uncharacterized protein LOC100244201	
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g00841	10522252	10524009	-	0	Vitvi08g00841	XP_010653351.1PREDICTED: uncharacterized protein LOC100241389	1.000000
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g00844	10551228	10564220	-	0	Vitvi08g00844	XP_002266958.2PREDICTED: uncharacterized protein LOC100258499 isoform X2	
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g00845	10586251	10603793	+	0	Vitvi08g00845	XP_002270471.1PREDICTED: uncharacterized protein LOC100249981	1.000000
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g04135	10734744	10738904	-	0	Vitvi08g04135	XP_019077189.1PREDICTED: uncharacterized protein LOC100267140	
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g02095	10752931	10753883	+	0	Vitvi08g02095	XP_010653342.1PREDICTED: uncharacterized protein LOC104880011	
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g04136	10798994	10799326	-	0	Vitvi08g04136	KJB29894.1hypothetical protein B456_005G122700	
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g00862	10800753	10810537	+	0	Vitvi08g00862	XP_010653333.1PREDICTED: uncharacterized protein LOC100253448	1.000000
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g00867	10850066	10850862	+	0	Vitvi08g00867	RVX00643.1hypothetical protein CK203_030359	1.000000
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g04138	10903375	10906145	+	3375	Vitvi08g04138	CAN71019.1hypothetical protein VITISV_011641	
8:10400000-10900000	8	10400000	10900000	243	0.235417	0.255057	Vitvi08g04139	10907120	10913200	+	7120	Vitvi08g04139	CAN71019.1hypothetical protein VITISV_011641	
9:19750000-19850000	9	19750000	19850000	153	0.238521	0.252734	Vitvi09g01236	19759009	19763891	+	0	Vitvi09g01236	XP_002269374.1 uncharacterized membrane protein At1g16860	1.000000
2:1950000-2100000	2	1950000	2100000	93	0.240866	0.251504	Vitvi02g04049	1947017	1953144	+	0	Vitvi02g04049	XP_010659962.1PREDICTED: uncharacterized protein LOC100244479	
2:1950000-2100000	2	1950000	2100000	93	0.240866	0.251504	Vitvi02g01364	1953480	1957415	-	0	Vitvi02g01364	XP_002280751.1PREDICTED: uncharacterized protein LOC100266795	1.000000
2:1950000-2100000	2	1950000	2100000	93	0.240866	0.251504	Vitvi02g00219	1973489	1974241	-	0	Vitvi02g00219	XP_002280587.1PREDICTED: uncharacterized protein LOC100266707	1.000000
2:1950000-2100000	2	1950000	2100000	93	0.240866	0.251504	Vitvi02g00223	2013733	2014272	+	0	Vitvi02g00223	XP_002280209.2PREDICTED: uncharacterized protein LOC100242761	
8:7550000-7600000	8	7550000	7600000	58	0.248761	0.248761	Vitvi08g04088	7606347	7606646	-	6347	Vitvi08g04088	CAN68727.1hypothetical protein VITISV_033603	
17:7300000-7350000	17	7300000	7350000	33	0.247755	0.247755	Vitvi17g00579	7345542	7356006	-	0	Vitvi17g00579	XP_002275470.1PREDICTED: uncharacterized protein LOC100250065 isoform X1	1.000000
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g01423	4451171	4452577	+	0	Vitvi02g01423	XP_010662122.1PREDICTED: uncharacterized protein At4g22758	
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g00476	4478959	4483643	-	0	Vitvi02g00476	XP_010662148.1PREDICTED: uncharacterized protein LOC100253287 isoform X3	
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g04128	4499805	4500122	-	0	Vitvi02g04128	CAN82556.1hypothetical protein VITISV_040049	
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g00481	4526128	4527046	-	0	Vitvi02g00481	XP_002266637.2PREDICTED: uncharacterized protein LOC100249883	
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g04130	4564346	4565449	+	0	Vitvi02g04130	XP_034676966.1uncharacterized protein LOC117907516	
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g04134	4593989	4595036	-	0	Vitvi02g04134	RVX15426.1hypothetical protein CK203_008991	1.000000
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g04135	4595193	4595804	-	0	Vitvi02g04135	RVX15427.1hypothetical protein CK203_008992	
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g00496	4638084	4639334	+	0	Vitvi02g00496	RVX15567.1hypothetical protein CK203_009014	1.000000
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g04140	4657505	4658299	+	0	Vitvi02g04140	RVX15571.1hypothetical protein CK203_009010	1.000000
2:4450000-4700000	2	4450000	4700000	122	0.222997	0.241568	Vitvi02g00498	4697119	4702653	+	0	Vitvi02g00498	XP_002264554.1PREDICTED: uncharacterized protein LOC100245386	2.000000
11:2500000-2550000	11	2500000	2550000	35	0.227439	0.227439	Vitvi11g00265	2501237	2503258	+	0	Vitvi11g00265	XP_002280407.1PREDICTED: uncharacterized protein LOC100242436	3.000000
11:2500000-2550000	11	2500000	2550000	35	0.227439	0.227439	Vitvi11g00266	2508304	2516257	+	0	Vitvi11g00266	XP_002280419.1PREDICTED: uncharacterized protein LOC100264719 isoform X1	4.000000
11:2500000-2550000	11	2500000	2550000	35	0.227439	0.227439	Vitvi11g00268	2520635	2526975	+	0	Vitvi11g00268	XP_002280444.1PREDICTED: uncharacterized protein LOC100254132 isoform X1	2.000000
