region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
14:6500000-6550000	14	6500000	6550000	52	0.296510	0.296510	Vitvi14g00438	6498623	6500506	+	0	Vitvi14g00438	XP_002272890.1 28 kDa ookinete surface antigen isoform X1	
14:6500000-6550000	14	6500000	6550000	52	0.296510	0.296510	Vitvi14g04176	6503708	6504384	-	0	Vitvi14g04176	RVW38109.1putative ribose-5-phosphate isomerase 3, chloroplastic	2
14:6500000-6550000	14	6500000	6550000	52	0.296510	0.296510	Vitvi14g00439	6505273	6506124	-	0	Vitvi14g00439	XP_002278297.1 probable ribose-5-phosphate isomerase 3, chloroplastic	2
14:6500000-6550000	14	6500000	6550000	52	0.296510	0.296510	Vitvi14g00440	6510063	6519881	+	0	Vitvi14g00440	XP_002278320.1 PITH domain-containing protein At3g04780 isoform X2	
14:6500000-6550000	14	6500000	6550000	52	0.296510	0.296510	Vitvi14g00441	6519884	6575165	-	0	Vitvi14g00441	XP_002278422.1 peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase	9
14:6500000-6550000	14	6500000	6550000	52	0.296510	0.296510	Vitvi14g00437	6490136	6492143	-	7857	Vitvi14g00437	XP_002272851.3 protein IQ-DOMAIN 14	1
9:1200000-1250000	9	1200000	1250000	50	0.278196	0.278196	Vitvi09g00115	1193220	1202711	-	0	Vitvi09g00115	XP_002264851.2 transcription initiation factor TFIID subunit 12b isoform X1	10
9:1200000-1250000	9	1200000	1250000	50	0.278196	0.278196	Vitvi09g00116	1204392	1219684	-	0	Vitvi09g00116	XP_010654444.1PREDICTED: uncharacterized protein LOC100267761 isoform X1	3
9:1200000-1250000	9	1200000	1250000	50	0.278196	0.278196	Vitvi09g00117	1222552	1224580	+	0	Vitvi09g00117	XP_002275438.1 protein ELF4-LIKE 4	3
9:1200000-1250000	9	1200000	1250000	50	0.278196	0.278196	Vitvi09g00118	1229656	1233088	-	0	Vitvi09g00118	XP_002274144.1PREDICTED: uncharacterized protein LOC100246327 isoform X1	1
9:1200000-1250000	9	1200000	1250000	50	0.278196	0.278196	Vitvi09g00119	1233856	1237903	+	0	Vitvi09g00119	XP_002275541.1 40S ribosomal protein S3-3	5
9:1200000-1250000	9	1200000	1250000	50	0.278196	0.278196	Vitvi09g00121	1238275	1247252	-	0	Vitvi09g00121	XP_034696352.14'-phosphopantetheinyl transferase-like isoform X1	2
9:1200000-1250000	9	1200000	1250000	50	0.278196	0.278196	Vitvi09g04032	1244906	1249820	+	0	Vitvi09g04032	---NA---	
9:1200000-1250000	9	1200000	1250000	50	0.278196	0.278196	Vitvi09g00122	1249842	1263307	+	0	Vitvi09g00122	XP_002274215.1PREDICTED: uncharacterized protein LOC100263481 isoform X3	
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g00458	6857706	6860900	-	0	Vitvi14g00458	XP_010659882.2 calcium-transporting ATPase 12, plasma membrane-type	6
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g00459	6882175	6885198	-	0	Vitvi14g00459	XP_002274001.1 calcium-transporting ATPase 12, plasma membrane-type	6
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g04187	6908525	6908704	+	0	Vitvi14g04187	RVW96093.1Retrovirus-related Pol polyprotein from transposon TNT 1-94	2
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g00461	6915578	6918625	-	0	Vitvi14g00461	XP_002274129.1 putative calcium-transporting ATPase 13, plasma membrane-type	5
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g04188	6930152	6930664	+	0	Vitvi14g04188	CAN69073.1hypothetical protein VITISV_007223	
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g00465	6946183	6946782	+	0	Vitvi14g00465	XP_019081404.1 homeobox-leucine zipper protein ANTHOCYANINLESS 2 isoform X2	2
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g00466	6957356	6961177	-	0	Vitvi14g00466	XP_002274474.1 cellulose synthase-like protein D1	8
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g00468	6968832	6970919	-	0	Vitvi14g00468	XP_019080322.1 calmodulin	1
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g00469	6984000	6987855	+	0	Vitvi14g00469	XP_002274524.2  ammonium transporter 3 member 1	4
14:6850000-7000000	14	6850000	7000000	63	0.259475	0.270287	Vitvi14g00470	7003885	7010748	+	3885	Vitvi14g00470	XP_002279350.1PREDICTED: uncharacterized protein LOC100265852	1
9:2300000-2350000	9	2300000	2350000	56	0.254510	0.254510	Vitvi09g00212	2301004	2313273	+	0	Vitvi09g00212	XP_002276282.1 dentin sialophosphoprotein	3
9:2300000-2350000	9	2300000	2350000	56	0.254510	0.254510	Vitvi09g00213	2314359	2319073	+	0	Vitvi09g00213	XP_010654556.1 40S ribosomal protein S15a-5	3
9:2300000-2350000	9	2300000	2350000	56	0.254510	0.254510	Vitvi09g00214	2320240	2336523	+	0	Vitvi09g00214	XP_002281123.1 NADP-specific glutamate dehydrogenase isoform X1	3
9:2300000-2350000	9	2300000	2350000	56	0.254510	0.254510	Vitvi09g00215	2339276	2347181	-	0	Vitvi09g00215	XP_002281163.1 RWD domain-containing protein 1 isoform X2	1
9:2300000-2350000	9	2300000	2350000	56	0.254510	0.254510	Vitvi09g04054	2347224	2347913	+	0	Vitvi09g04054	---NA---	
9:2300000-2350000	9	2300000	2350000	56	0.254510	0.254510	Vitvi09g00216	2348042	2354024	+	0	Vitvi09g00216	XP_010654562.1PREDICTED: uncharacterized protein At1g51745 isoform X2	
9:2300000-2350000	9	2300000	2350000	56	0.254510	0.254510	Vitvi09g00211	2276292	2297422	-	2578	Vitvi09g00211	XP_002281000.1 ubiquitin carboxyl-terminal hydrolase 6	5
9:2300000-2350000	9	2300000	2350000	56	0.254510	0.254510	Vitvi09g01545	2356363	2359720	+	6363	Vitvi09g01545	XP_002281233.1 60S ribosomal protein L28-2	3
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g01952	2545922	2551723	-	0	Vitvi13g01952	CBI31726.3unnamed protein product, partial	
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g04071	2552584	2553369	-	0	Vitvi13g04071	RVX13587.1F-box protein	
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g01953	2553734	2559726	-	0	Vitvi13g01953	XP_019080184.1 F-box protein At2g39490 isoform X2	2
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g04072	2556848	2557386	-	0	Vitvi13g04072	RVX13587.1F-box protein	
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g04073	2561342	2562504	-	0	Vitvi13g04073	RVW49408.1F-box protein	
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g04074	2563275	2564161	-	0	Vitvi13g04074	RVW49408.1F-box protein	1
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g01955	2564566	2565572	-	0	Vitvi13g01955	RVW49403.1F-box protein	
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g04075	2565884	2566335	-	0	Vitvi13g04075	RVX13878.1F-box protein	1
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g00258	2566944	2569509	-	0	Vitvi13g00258	XP_010658617.1 F-box protein At2g39490 isoform X1	1
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g00259	2570348	2575351	+	0	Vitvi13g00259	XP_002279438.1 31 kDa ribonucleoprotein, chloroplastic	6
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g00260	2576715	2578205	+	0	Vitvi13g00260	XP_010658613.1 protein UPSTREAM OF FLC	
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g04076	2582452	2582637	+	0	Vitvi13g04076	XP_002279396.1 putative nuclease HARBI1	
13:2550000-2600000	13	2550000	2600000	40	0.249708	0.249708	Vitvi13g04077	2588785	2590019	+	0	Vitvi13g04077	---NA---	
