region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
3:9600000-9750000	3	9600000	9750000	149	0.245195	0.280697	Vitvi03g04260	9716550	9717432	+	0	Vitvi03g04260	RVW47075.1hypothetical protein CK203_107456	
15:22050000-22150000	15	22050000	22150000	96	0.245146	0.268585	Vitvi15g04649	22055871	22069021	+	0	Vitvi15g04649	XP_003633955.1PREDICTED: uncharacterized protein LOC100258557 isoform X1	
14:19000000-19050000	14	19000000	19050000	27	0.268143	0.268143	Vitvi14g04402	19011909	19012916	+	0	Vitvi14g04402	XP_010659799.1PREDICTED: uncharacterized protein LOC104881386	2.000000
14:19000000-19050000	14	19000000	19050000	27	0.268143	0.268143	Vitvi14g04403	19030338	19030544	-	0	Vitvi14g04403	RVW23580.1hypothetical protein CK203_091489	
14:19000000-19050000	14	19000000	19050000	27	0.268143	0.268143	Vitvi14g04404	19050215	19050550	-	215	Vitvi14g04404	CAN61457.1hypothetical protein VITISV_029796	
10:8050000-8100000	10	8050000	8100000	43	0.262431	0.262431	Vitvi10g04380	8107332	8109652	-	7332	Vitvi10g04380	CAN83124.1hypothetical protein VITISV_015108	2.000000
8:21250000-21500000	8	21250000	21500000	140	0.242147	0.261644	Vitvi08g01857	21308637	21312107	+	0	Vitvi08g01857	XP_010653818.1PREDICTED: uncharacterized protein LOC100257213	3.000000
8:21250000-21500000	8	21250000	21500000	140	0.242147	0.261644	Vitvi08g01859	21317935	21319358	+	0	Vitvi08g01859	XP_002282914.1PREDICTED: uncharacterized protein LOC100258968	
8:21250000-21500000	8	21250000	21500000	140	0.242147	0.261644	Vitvi08g01860	21328223	21334675	+	0	Vitvi08g01860	XP_002282962.2PREDICTED: uncharacterized protein LOC100253823 isoform X1	1.000000
8:21250000-21500000	8	21250000	21500000	140	0.242147	0.261644	Vitvi08g04416	21371962	21372406	+	0	Vitvi08g04416	MBA0849285.1hypothetical protein	
8:21250000-21500000	8	21250000	21500000	140	0.242147	0.261644	Vitvi08g02382	21376732	21376935	+	0	Vitvi08g02382	KAB1205700.1hypothetical protein CJ030_MR7G017872, partial	1.000000
8:21250000-21500000	8	21250000	21500000	140	0.242147	0.261644	Vitvi08g04419	21384837	21385034	+	0	Vitvi08g04419	PWA88096.1hypothetical protein CTI12_AA124600	1.000000
8:21250000-21500000	8	21250000	21500000	140	0.242147	0.261644	Vitvi08g04421	21388233	21388439	+	0	Vitvi08g04421	KAE8734396.1Detected protein of unknown function	
8:21250000-21500000	8	21250000	21500000	140	0.242147	0.261644	Vitvi08g04422	21461105	21461494	-	0	Vitvi08g04422	CAN70028.1hypothetical protein VITISV_029145	6.000000
8:21250000-21500000	8	21250000	21500000	140	0.242147	0.261644	Vitvi08g02389	21464062	21464427	-	0	Vitvi08g02389	CAN70028.1hypothetical protein VITISV_029145	6.000000
2:1450000-1500000	2	1450000	1500000	25	0.252131	0.252131	Vitvi02g00160	1440938	1442340	+	7660	Vitvi02g00160	XP_002266905.1PREDICTED: uncharacterized protein LOC100247840	4.000000
3:5250000-5300000	3	5250000	5300000	37	0.248867	0.248867	Vitvi03g00486	5288761	5294900	+	0	Vitvi03g00486	XP_002282055.1PREDICTED: uncharacterized protein LOC100245307	1.000000
8:3800000-3950000	8	3800000	3950000	116	0.229316	0.248576	Vitvi08g04042	3825476	3826003	+	0	Vitvi08g04042	CAN62619.1hypothetical protein VITISV_031936	2.000000
8:3800000-3950000	8	3800000	3950000	116	0.229316	0.248576	Vitvi08g04043	3826607	3826951	+	0	Vitvi08g04043	RVW80941.1Retrovirus-related Pol polyprotein from transposon opus	2.000000
8:3800000-3950000	8	3800000	3950000	116	0.229316	0.248576	Vitvi08g02021	3868762	3916362	-	0	Vitvi08g02021	XP_019077395.1PREDICTED: uncharacterized protein LOC100252970 isoform X7	2.000000
8:3800000-3950000	8	3800000	3950000	116	0.229316	0.248576	Vitvi08g04046	3917624	3918813	+	0	Vitvi08g04046	CAN72334.1hypothetical protein VITISV_043816	3.000000
2:1250000-1300000	2	1250000	1300000	33	0.246604	0.246604	Vitvi02g00139	1275953	1284140	-	0	Vitvi02g00139	XP_002269028.1PREDICTED: uncharacterized protein LOC100246151 isoform X1	1.000000
2:1250000-1300000	2	1250000	1300000	33	0.246604	0.246604	Vitvi02g04021	1248464	1248762	+	1238	Vitvi02g04021	RVX04155.1hypothetical protein CK203_015686	
2:1250000-1300000	2	1250000	1300000	33	0.246604	0.246604	Vitvi02g00135	1240229	1248420	+	1580	Vitvi02g00135	XP_010659288.1PREDICTED: uncharacterized protein LOC100265054	
8:13700000-13750000	8	13700000	13750000	42	0.245552	0.245552	Vitvi08g01096	13719691	13726712	+	0	Vitvi08g01096	XP_002274593.2PREDICTED: uncharacterized protein LOC100248303 isoform X1	
8:13700000-13750000	8	13700000	13750000	42	0.245552	0.245552	Vitvi08g02171	13730414	13731055	-	0	Vitvi08g02171	RVW39818.1hypothetical protein CK203_074658	2.000000
8:13700000-13750000	8	13700000	13750000	42	0.245552	0.245552	Vitvi08g04192	13739418	13739594	-	0	Vitvi08g04192	PPR96875.1hypothetical protein GOBAR_AA23790	
8:13700000-13750000	8	13700000	13750000	42	0.245552	0.245552	Vitvi08g02169	13699106	13699880	+	120	Vitvi08g02169	XP_002278074.1PREDICTED: uncharacterized protein LOC100256772	
1:10900000-10950000	1	10900000	10950000	26	0.244728	0.244728	Vitvi01g00916	10900295	10901456	-	0	Vitvi01g00916	XP_003631284.1PREDICTED: uncharacterized protein At1g27050	1.000000
1:10900000-10950000	1	10900000	10950000	26	0.244728	0.244728	Vitvi01g00917	10905489	10907098	+	0	Vitvi01g00917	XP_003631283.1PREDICTED: uncharacterized protein LOC100853229	2.000000
10:8550000-8700000	10	8550000	8700000	163	0.234557	0.242745	Vitvi10g04386	8608207	8609375	-	0	Vitvi10g04386	XP_019078008.1PREDICTED: uncharacterized protein LOC100265745, partial	
10:8550000-8700000	10	8550000	8700000	163	0.234557	0.242745	Vitvi10g01811	8612966	8613700	-	0	Vitvi10g01811	XP_034697508.1uncharacterized protein LOC117923359	
10:8550000-8700000	10	8550000	8700000	163	0.234557	0.242745	Vitvi10g01813	8699090	8699978	+	0	Vitvi10g01813	XP_010655596.1PREDICTED: uncharacterized protein LOC104880497	
17:7300000-7350000	17	7300000	7350000	27	0.242521	0.242521	Vitvi17g00579	7345542	7356006	-	0	Vitvi17g00579	XP_002275470.1PREDICTED: uncharacterized protein LOC100250065 isoform X1	1.000000
6:19100000-19150000	6	19100000	19150000	53	0.241424	0.241424	Vitvi06g01948	19130229	19135171	+	0	Vitvi06g01948	XP_003632269.1PREDICTED: uncharacterized protein LOC100852551	
6:19100000-19150000	6	19100000	19150000	53	0.241424	0.241424	Vitvi06g01408	19138770	19139669	+	0	Vitvi06g01408	XP_002268230.1PREDICTED: uncharacterized protein LOC100255180	
6:19100000-19150000	6	19100000	19150000	53	0.241424	0.241424	Vitvi06g01409	19144640	19146264	-	0	Vitvi06g01409	XP_003632265.2PREDICTED: uncharacterized protein LOC100854742	1.000000
8:14300000-14350000	8	14300000	14350000	50	0.241243	0.241243	Vitvi08g01164	14321027	14339450	+	0	Vitvi08g01164	XP_010653442.1PREDICTED: uncharacterized protein LOC100246491 isoform X3	7.000000
8:14300000-14350000	8	14300000	14350000	50	0.241243	0.241243	Vitvi08g01161	14294361	14298911	+	1089	Vitvi08g01161	XP_002274341.1PREDICTED: uncharacterized protein LOC100248230	
3:9450000-9500000	3	9450000	9500000	40	0.240104	0.240104	Vitvi03g00786	9479239	9481926	-	0	Vitvi03g00786	XP_019074596.1PREDICTED: uncharacterized protein LOC100260026	
3:9450000-9500000	3	9450000	9500000	40	0.240104	0.240104	Vitvi03g04257	9504513	9504710	+	4513	Vitvi03g04257	CAN73601.1hypothetical protein VITISV_041446	9.000000
3:9450000-9500000	3	9450000	9500000	40	0.240104	0.240104	Vitvi03g04259	9508262	9508648	+	8262	Vitvi03g04259	CAN65392.1hypothetical protein VITISV_041261, partial	8.000000
17:8950000-9000000	17	8950000	9000000	52	0.239477	0.239477	Vitvi17g04207	8963389	8963856	+	0	Vitvi17g04207	CAN71871.1hypothetical protein VITISV_038161	1.000000
