region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g00012	150476	154733	+	0	Vitvi04g00012	XP_010648281.1 histidine-containing phosphotransfer protein 4	3
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g00013	157601	159976	+	0	Vitvi04g00013	XP_002277798.1 auxin-responsive protein IAA2	4
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g01769	161402	164894	+	0	Vitvi04g01769	XP_002277817.1 amino acid permease 8 isoform X1	3
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g01770	167020	169514	+	0	Vitvi04g01770	XP_002277844.1 amino acid permease 8	3
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g00014	171207	174938	+	0	Vitvi04g00014	XP_002277865.1 amino acid permease 6 isoform X2	3
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g04004	176358	178738	+	0	Vitvi04g04004	RVW79203.1Amino acid permease 1	2
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g04005	180690	182389	-	0	Vitvi04g04005	RVW22560.1Elongation factor 1-alpha	
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g04006	182824	183384	-	0	Vitvi04g04006	CBI20577.3unnamed protein product, partial	
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g00016	186789	189367	+	0	Vitvi04g00016	XP_002277980.2 amino acid permease 8	3
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g04007	196963	197884	+	0	Vitvi04g04007	XP_034682974.1receptor-like protein kinase HSL1	
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g00017	197885	200550	+	0	Vitvi04g00017	XP_034682974.1receptor-like protein kinase HSL1	4
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g00011	124665	149569	+	431	Vitvi04g00011	XP_002273029.1 tryptophan--tRNA ligase, chloroplastic/mitochondrial isoform X2	5
4:150000-200000	4	150000	200000	32	0.286714	0.286714	Vitvi04g04008	207302	207571	-	7302	Vitvi04g04008	CAN84085.1hypothetical protein VITISV_023629	
14:12550000-12600000	14	12550000	12600000	38	0.255953	0.255953	Vitvi14g00746	12571030	12599708	+	0	Vitvi14g00746	XP_010660166.1 ribosome production factor 1 isoform X1	5
14:12550000-12600000	14	12550000	12600000	38	0.255953	0.255953	Vitvi14g00743	12427995	12547866	-	2134	Vitvi14g00743	XP_010660172.1 protein CHROMATIN REMODELING 20 isoform X2	7
7:15050000-15100000	7	15050000	15100000	54	0.255543	0.255543	Vitvi07g04295	15027246	15078855	+	0	Vitvi07g04295	XP_010652626.1 ubiquinone biosynthesis O-methyltransferase, mitochondrial	2
7:15050000-15100000	7	15050000	15100000	54	0.255543	0.255543	Vitvi07g02776	15097810	15100851	+	0	Vitvi07g02776	XP_002271938.1 small ubiquitin-related modifier 1	4
7:15650000-15700000	7	15650000	15700000	85	0.250019	0.250019	Vitvi07g04307	15656898	15672796	-	0	Vitvi07g04307	XP_019073607.1 ADP-ribosylation factor-related protein 1	2
7:15650000-15700000	7	15650000	15700000	85	0.250019	0.250019	Vitvi07g01086	15681102	15681845	+	0	Vitvi07g01086	XP_010646211.1 gibberellin-regulated protein 12	
7:15650000-15700000	7	15650000	15700000	85	0.250019	0.250019	Vitvi07g02433	15697259	15711848	+	0	Vitvi07g02433	CBI25688.3unnamed protein product, partial	
7:15650000-15700000	7	15650000	15700000	85	0.250019	0.250019	Vitvi07g01088	15646082	15646836	+	3164	Vitvi07g01088	XP_037492745.1DNA-directed RNA polymerase II subunit RPB1	5
7:15650000-15700000	7	15650000	15700000	85	0.250019	0.250019	Vitvi07g04306	15637590	15641344	-	8656	Vitvi07g04306	RVX14143.1putative alpha-mannosidase	6
9:17750000-18000000	9	17750000	18000000	190	0.216703	0.249973	Vitvi09g04464	17746306	17760632	+	0	Vitvi09g04464	XP_002265564.1 phosphatidyl-N-methylethanolamine N-methyltransferase isoform X1	2
9:17750000-18000000	9	17750000	18000000	190	0.216703	0.249973	Vitvi09g01126	17779208	17782491	-	0	Vitvi09g01126	XP_002264393.2 photosynthetic NDH subunit of subcomplex B 1, chloroplastic	3
9:17750000-18000000	9	17750000	18000000	190	0.216703	0.249973	Vitvi09g01127	17787581	17789630	+	0	Vitvi09g01127	XP_002264353.1 probable N-acetyltransferase HLS1 isoform X1	1
9:17750000-18000000	9	17750000	18000000	190	0.216703	0.249973	Vitvi09g01129	17804902	17890951	-	0	Vitvi09g01129	XP_010655086.1 ABC transporter C family member 13 isoform X3	4
4:1000000-1050000	4	1000000	1050000	65	0.232455	0.232455	Vitvi04g00105	1001001	1001798	-	0	Vitvi04g00105	XP_002279306.1 NDR1/HIN1-Like protein 3	2
4:1000000-1050000	4	1000000	1050000	65	0.232455	0.232455	Vitvi04g00106	1005423	1011987	-	0	Vitvi04g00106	XP_002279190.2PREDICTED: uncharacterized protein LOC100245671 isoform X2	
4:1000000-1050000	4	1000000	1050000	65	0.232455	0.232455	Vitvi04g00107	1024420	1025169	-	0	Vitvi04g00107	XP_034684523.1pathogen-associated molecular patterns-induced protein A70	1
4:1000000-1050000	4	1000000	1050000	65	0.232455	0.232455	Vitvi04g00109	1032392	1034912	+	0	Vitvi04g00109	XP_002279424.1 zinc transporter 4, chloroplastic isoform X1	4
4:1000000-1050000	4	1000000	1050000	65	0.232455	0.232455	Vitvi04g00110	1040303	1044375	+	0	Vitvi04g00110	XP_002279252.1 probable beta-1,3-galactosyltransferase 12 isoform X1	4
4:1000000-1050000	4	1000000	1050000	65	0.232455	0.232455	Vitvi04g01789	1045829	1046359	+	0	Vitvi04g01789	CAN63091.1hypothetical protein VITISV_032018	4
4:1000000-1050000	4	1000000	1050000	65	0.232455	0.232455	Vitvi04g00104	993587	995662	-	4338	Vitvi04g00104	XP_002279173.2 probable leucine-rich repeat receptor-like protein kinase At1g68400	5
4:1000000-1050000	4	1000000	1050000	65	0.232455	0.232455	Vitvi04g01768	991775	992320	+	7680	Vitvi04g01768	XP_010648351.1 LOB domain-containing protein 22-like	
4:1000000-1050000	4	1000000	1050000	65	0.232455	0.232455	Vitvi04g00111	1058255	1059706	+	8255	Vitvi04g00111	XP_002279283.1 putative GATA transcription factor 22	3
8:1450000-1500000	8	1450000	1500000	27	0.230973	0.230973	Vitvi08g00083	1482633	1487346	+	0	Vitvi08g00083	XP_002273309.1 F-box protein SKIP24	1
8:1450000-1500000	8	1450000	1500000	27	0.230973	0.230973	Vitvi08g00085	1499911	1510037	+	0	Vitvi08g00085	XP_002267831.1 protein DETOXIFICATION 24	4
18:23550000-23600000	18	23550000	23600000	66	0.229130	0.229130	Vitvi18g01681	23558533	23580177	-	0	Vitvi18g01681	XP_010665103.1 calcium-dependent protein kinase 4 isoform X1	10
18:23550000-23600000	18	23550000	23600000	66	0.229130	0.229130	Vitvi18g01682	23600515	23612165	-	515	Vitvi18g01682	XP_002271919.1 probable alkaline/neutral invertase D	4
18:23550000-23600000	18	23550000	23600000	66	0.229130	0.229130	Vitvi18g04431	23547595	23547873	-	2127	Vitvi18g04431	RVW48922.1hypothetical protein CK203_091245	1
18:23550000-23600000	18	23550000	23600000	66	0.229130	0.229130	Vitvi18g01679	23528882	23547765	-	2235	Vitvi18g01679	XP_002267682.1PREDICTED: uncharacterized protein LOC100248770	1
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g00636	7149781	7152934	+	0	Vitvi07g00636	XP_002272123.2 long-chain-alcohol oxidase FAO2	3
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g00637	7154867	7165775	-	0	Vitvi07g00637	XP_002275953.1 succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	8
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02276	7169457	7172689	-	0	Vitvi07g02276	XP_034689952.1thioredoxin-like fold domain-containing protein MRL7, chloroplastic	3
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g00639	7179199	7179627	-	0	Vitvi07g00639	XP_010652391.1PREDICTED: uncharacterized protein LOC100242917	
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g00640	7201226	7201651	-	0	Vitvi07g00640	XP_002275835.1PREDICTED: uncharacterized protein LOC100253191	
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02277	7208580	7209383	-	0	Vitvi07g02277	XP_034677539.1stearoyl-[acyl-carrier-protein] 9-desaturase 6, chloroplastic-like	4
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g00643	7224128	7230813	+	0	Vitvi07g00643	XP_002275620.1 tetratricopeptide repeat protein 7A	1
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g04163	7231313	7231789	+	0	Vitvi07g04163	RVX19170.1hypothetical protein CK203_008745	2
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02278	7236465	7237934	+	0	Vitvi07g02278	XP_002271898.1 transcription termination factor MTERF15, mitochondrial	6
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02279	7242408	7243646	-	0	Vitvi07g02279	XP_002271867.1 transcription termination factor MTERF15, mitochondrial-like	2
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02280	7245853	7247644	+	0	Vitvi07g02280	XP_002271836.1 transcription termination factor MTERF9, chloroplastic-like	2
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02281	7251956	7253119	+	0	Vitvi07g02281	XP_002271799.2PREDICTED: uncharacterized protein LOC100246295	2
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02282	7254553	7255710	+	0	Vitvi07g02282	XP_019076516.1 transcription termination factor MTERF15, mitochondrial-like	3
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g00644	7257533	7262293	+	0	Vitvi07g00644	XP_019076517.1PREDICTED: uncharacterized protein LOC104879853	2
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02283	7266055	7267983	+	0	Vitvi07g02283	XP_002278053.2PREDICTED: uncharacterized protein LOC100264327	3
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02284	7269866	7271483	+	0	Vitvi07g02284	XP_019076466.1 transcription termination factor MTERF2, chloroplastic-like	3
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02285	7279340	7280545	+	0	Vitvi07g02285	XP_002271628.1 transcription termination factor MTERF9, chloroplastic-like	2
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g02286	7283645	7285537	+	0	Vitvi07g02286	XP_002271600.3 transcription termination factor MTERF2, chloroplastic	6
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g00647	7288010	7290893	+	0	Vitvi07g00647	XP_034689690.1rho GDP-dissociation inhibitor 1-like	5
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g04164	7292514	7292950	-	0	Vitvi07g04164	RVW53638.1Phospholipid--sterol O-acyltransferase	1
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g00649	7293521	7331295	-	0	Vitvi07g00649	XP_002271509.1 phospholipid--sterol O-acyltransferase isoform X2	3
7:7150000-7300000	7	7150000	7300000	169	0.212639	0.226517	Vitvi07g04162	7142871	7143297	-	6703	Vitvi07g04162	BAS87106.1 Os03g0822033	
5:25400000-25450000	5	25400000	25450000	110	0.223344	0.223344	Vitvi05g01703	25414609	25415916	+	0	Vitvi05g01703	XP_002280719.1 F-box/kelch-repeat protein SKIP20	1
5:25400000-25450000	5	25400000	25450000	110	0.223344	0.223344	Vitvi05g01704	25417470	25419487	+	0	Vitvi05g01704	RVW21631.1Methylenetetrahydrofolate reductase 1	2
5:25400000-25450000	5	25400000	25450000	110	0.223344	0.223344	Vitvi05g04577	25433595	25441638	+	0	Vitvi05g04577	XP_018858229.1methylenetetrahydrofolate reductase 2-like	4
5:25400000-25450000	5	25400000	25450000	110	0.223344	0.223344	Vitvi05g04578	25442195	25452134	-	0	Vitvi05g04578	XP_002280840.1 aminoacyl tRNA synthase complex-interacting multifunctional protein 1	1
5:25400000-25450000	5	25400000	25450000	110	0.223344	0.223344	Vitvi05g01702	25393855	25399720	-	280	Vitvi05g01702	ABY77906.1mildew resistance locus o 15	4
5:25400000-25450000	5	25400000	25450000	110	0.223344	0.223344	Vitvi05g01701	25379132	25393838	+	6162	Vitvi05g01701	XP_010650763.1 serine/threonine-protein kinase rio2 isoform X1	8
17:13550000-13600000	17	13550000	13600000	31	0.220627	0.220627	Vitvi17g01050	13569554	13578688	+	0	Vitvi17g01050	XP_010663030.1 trihelix transcription factor GT-1	
17:13550000-13600000	17	13550000	13600000	31	0.220627	0.220627	Vitvi17g01598	13579821	13584870	+	0	Vitvi17g01598	XP_002263145.2 glyceraldehyde-3-phosphate dehydrogenase, cytosolic	6
1:5100000-5150000	1	5100000	5150000	37	0.219018	0.219018	Vitvi01g00463	5092434	5100760	-	0	Vitvi01g00463	CBI26855.3unnamed protein product, partial	1
1:5100000-5150000	1	5100000	5150000	37	0.219018	0.219018	Vitvi01g00464	5101464	5104466	-	0	Vitvi01g00464	CAN82485.1hypothetical protein VITISV_006801	
1:5100000-5150000	1	5100000	5150000	37	0.219018	0.219018	Vitvi01g00465	5105763	5107117	+	0	Vitvi01g00465	XP_002284819.1 protein PLANT CADMIUM RESISTANCE 2	1
1:5100000-5150000	1	5100000	5150000	37	0.219018	0.219018	Vitvi01g04117	5110991	5111215	+	0	Vitvi01g04117	CBI31107.3unnamed protein product, partial	
1:5100000-5150000	1	5100000	5150000	37	0.219018	0.219018	Vitvi01g00466	5114212	5117827	+	0	Vitvi01g00466	XP_002284827.1 dynein light chain 1, cytoplasmic	7
1:5100000-5150000	1	5100000	5150000	37	0.219018	0.219018	Vitvi01g00467	5119237	5121526	+	0	Vitvi01g00467	XP_002284829.1 F-box protein SKIP28	1
1:5100000-5150000	1	5100000	5150000	37	0.219018	0.219018	Vitvi01g00468	5121529	5126829	-	0	Vitvi01g00468	XP_010653375.1 glucan endo-1,3-beta-glucosidase 3 isoform X1	4
1:5100000-5150000	1	5100000	5150000	37	0.219018	0.219018	Vitvi01g04118	5154260	5255448	+	4260	Vitvi01g04118	XP_010653286.1 mediator of RNA polymerase II transcription subunit 23 isoform X4	
17:17350000-17400000	17	17350000	17400000	40	0.217980	0.217980	Vitvi17g01651	17358269	17359844	-	0	Vitvi17g01651	XP_010663957.1 uclacyanin 1	4
