region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
9:19800000-19850000	9	19800000	19850000	73	0.264266	0.264266	Vitvi09g01238	19793077	19844177	-	0	Vitvi09g01238	XP_002270825.1 ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic	2
9:19800000-19850000	9	19800000	19850000	73	0.264266	0.264266	Vitvi09g04495	19859049	19861215	+	9049	Vitvi09g04495	CBI25239.3unnamed protein product, partial	
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g01007	14149084	14150460	+	0	Vitvi09g01007	XP_002274148.2 piriformospora indica-insensitive protein 2	4
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g04378	14153109	14154801	-	0	Vitvi09g04378	XP_034696043.1receptor like protein 21-like isoform X2	1
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g01008	14156572	14160436	+	0	Vitvi09g01008	XP_034696764.1myb family transcription factor PHL6-like	2
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g04379	14176650	14176928	+	0	Vitvi09g04379	RVW94146.1hypothetical protein CK203_038208	
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g04380	14188784	14189458	+	0	Vitvi09g04380	RVW51766.1hypothetical protein CK203_066842	
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g04381	14191819	14194001	+	0	Vitvi09g04381	XP_034696430.1F-box/LRR-repeat protein At2g42720-like	
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g04382	14206209	14207753	+	0	Vitvi09g04382	---NA---	
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g01011	14219642	14238328	+	0	Vitvi09g01011	XP_010655028.1 zinc finger CCCH domain-containing protein 16 isoform X1	4
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g04383	14240639	14242444	+	0	Vitvi09g04383	XP_010655031.2 leucine-rich repeat extensin-like protein 4	1
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g04384	14243518	14244436	+	0	Vitvi09g04384	XP_010655031.2 leucine-rich repeat extensin-like protein 4	
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g01808	14134187	14147554	+	2446	Vitvi09g01808	XP_002274382.1PREDICTED: uncharacterized protein LOC100263614 isoform X1	7
9:14150000-14300000	9	14150000	14300000	332	0.235565	0.262233	Vitvi09g01017	14305586	14330005	-	5586	Vitvi09g01017	XP_002274944.1 probable protein phosphatase 2C 44 isoform X1	2
17:6500000-6850000	17	6500000	6850000	137	0.227767	0.261153	Vitvi17g01446	6493377	6504379	-	0	Vitvi17g01446	XP_002266495.2PREDICTED: uncharacterized protein LOC100260307	
17:6500000-6850000	17	6500000	6850000	137	0.227767	0.261153	Vitvi17g00496	6514009	6527401	+	0	Vitvi17g00496	XP_010663448.1 putative G3BP-like protein isoform X2	5
17:6500000-6850000	17	6500000	6850000	137	0.227767	0.261153	Vitvi17g00497	6527810	6528733	-	0	Vitvi17g00497	XP_002265727.3PREDICTED: uncharacterized protein LOC100243309	1
17:6500000-6850000	17	6500000	6850000	137	0.227767	0.261153	Vitvi17g00498	6528999	6532998	+	0	Vitvi17g00498	XP_002266901.1 mitochondrial import receptor subunit TOM5 homolog	2
17:6500000-6850000	17	6500000	6850000	137	0.227767	0.261153	Vitvi17g01447	6535654	6539165	+	0	Vitvi17g01447	XP_010663445.1PREDICTED: uncharacterized protein LOC100265622	
