region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g01495	450848	451186	-	0	Vitvi09g01495	XP_019077597.1 auxin-responsive protein SAUR71	1
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g00047	451423	458085	+	0	Vitvi09g00047	XP_010654388.1 probable complex I intermediate-associated protein 30	4
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g00049	460409	462711	+	0	Vitvi09g00049	XP_010654393.1 dnaJ homolog subfamily B member 6-A isoform X2	
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g04016	462832	463213	+	0	Vitvi09g04016	---NA---	
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g00050	471819	473206	+	0	Vitvi09g00050	RVW52172.1Dormancy-associated protein-like 4	
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g00051	473704	474394	-	0	Vitvi09g00051	XP_002271901.1 acyl carrier protein 1, chloroplastic	2
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g01496	476785	477879	+	0	Vitvi09g01496	XP_010654396.1 trihelix transcription factor ASIL2	2
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g04017	478137	488281	-	0	Vitvi09g04017	CBI35825.3unnamed protein product, partial	
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g00052	488942	501637	+	0	Vitvi09g00052	XP_002271999.1PREDICTED: uncharacterized protein LOC100251482 isoform X1	
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g00053	503623	509678	+	3623	Vitvi09g00053	RVX16861.1ABC transporter B family member 19	4
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g00046	445552	446350	+	3650	Vitvi09g00046	XP_002268832.2 auxin-responsive protein SAUR50	1
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g00045	440076	441140	-	8860	Vitvi09g00045	XP_002268705.1 17.4 kDa class III heat shock protein	7
9:450000-500000	9	450000	500000	46	0.354287	0.354287	Vitvi09g00044	429710	440065	+	9935	Vitvi09g00044	XP_010654385.1 CCAAT/enhancer-binding protein zeta	1
9:1450000-1500000	9	1450000	1500000	43	0.322142	0.322142	Vitvi09g00135	1403144	1462514	-	0	Vitvi09g00135	XP_010654485.1 midasin isoform X1	4
9:1450000-1500000	9	1450000	1500000	43	0.322142	0.322142	Vitvi09g00136	1463663	1465922	+	0	Vitvi09g00136	XP_002276785.1 60S ribosomal protein L9	4
9:1450000-1500000	9	1450000	1500000	43	0.322142	0.322142	Vitvi09g00137	1467538	1474276	+	0	Vitvi09g00137	XP_002276800.1 stomatin-like protein 2, mitochondrial	1
9:1450000-1500000	9	1450000	1500000	43	0.322142	0.322142	Vitvi09g00139	1475491	1481743	+	0	Vitvi09g00139	XP_002276861.1 protein MOS2-like	1
9:1450000-1500000	9	1450000	1500000	43	0.322142	0.322142	Vitvi09g04033	1479237	1479509	+	0	Vitvi09g04033	RVX11138.1Retrovirus-related Pol polyprotein from transposon RE1	
9:1450000-1500000	9	1450000	1500000	43	0.322142	0.322142	Vitvi09g00140	1486569	1492411	+	0	Vitvi09g00140	XP_034696441.15'-nucleotidase SurE	5
9:1450000-1500000	9	1450000	1500000	43	0.322142	0.322142	Vitvi09g00141	1503377	1506487	+	3377	Vitvi09g00141	XP_002276959.1PREDICTED: uncharacterized protein LOC100265274	3
9:1450000-1500000	9	1450000	1500000	43	0.322142	0.322142	Vitvi09g00142	1508239	1509598	-	8239	Vitvi09g00142	XP_002274626.1 myb-related protein 305	1
14:3100000-3150000	14	3100000	3150000	55	0.312057	0.312057	Vitvi14g04092	3159146	3159860	+	9146	Vitvi14g04092	RVX18935.1hypothetical protein CK203_007046	
4:5550000-5600000	4	5550000	5600000	55	0.303308	0.303308	Vitvi04g00523	5492354	5565075	+	0	Vitvi04g00523	XP_002282918.2 CHD3-type chromatin-remodeling factor PICKLE	5
4:5550000-5600000	4	5550000	5600000	55	0.303308	0.303308	Vitvi04g00524	5569609	5572213	+	0	Vitvi04g00524	XP_002282922.1 brassinosteroid-related acyltransferase 1	1
4:5550000-5600000	4	5550000	5600000	55	0.303308	0.303308	Vitvi04g00525	5573044	5580213	-	0	Vitvi04g00525	XP_002282928.1 two-component response regulator ARR12-like isoform X1	6
4:5550000-5600000	4	5550000	5600000	55	0.303308	0.303308	Vitvi04g00526	5587691	5599628	+	0	Vitvi04g00526	XP_002285330.1 Golgi SNAP receptor complex member 1-1	10
4:5550000-5600000	4	5550000	5600000	55	0.303308	0.303308	Vitvi04g00527	5603416	5604711	+	3416	Vitvi04g00527	XP_002282938.1 zinc finger protein 3-like	1
4:5550000-5600000	4	5550000	5600000	55	0.303308	0.303308	Vitvi04g00528	5607917	5613084	-	7917	Vitvi04g00528	XP_002285343.1PREDICTED: uncharacterized protein At2g39795, mitochondrial	5
17:10100000-10350000	17	10100000	10350000	368	0.265384	0.303143	Vitvi17g00805	10112005	10112319	+	0	Vitvi17g00805	YP_009669402.1photosystem I P700 apoprotein A2	10
17:10100000-10350000	17	10100000	10350000	368	0.265384	0.303143	Vitvi17g00807	10122197	10125663	+	0	Vitvi17g00807	XP_010663184.1 protein KINESIN LIGHT CHAIN-RELATED 3	1
17:10100000-10350000	17	10100000	10350000	368	0.265384	0.303143	Vitvi17g00808	10129464	10131887	-	0	Vitvi17g00808	XP_002279639.1 pentatricopeptide repeat-containing protein At4g21300 isoform X1	4
17:10100000-10350000	17	10100000	10350000	368	0.265384	0.303143	Vitvi17g00809	10137319	10139267	-	0	Vitvi17g00809	XP_002279622.1 dof zinc finger protein DOF5.6	3
17:10100000-10350000	17	10100000	10350000	368	0.265384	0.303143	Vitvi17g04233	10139607	10140366	-	0	Vitvi17g04233	RVW52895.1Dof zinc finger protein DOF5.6	4
17:10100000-10350000	17	10100000	10350000	368	0.265384	0.303143	Vitvi17g04234	10141816	10142339	+	0	Vitvi17g04234	CAN73291.1hypothetical protein VITISV_005895	
17:10100000-10350000	17	10100000	10350000	368	0.265384	0.303143	Vitvi17g04235	10160845	10162245	+	0	Vitvi17g04235	CAN82270.1hypothetical protein VITISV_008906	
