region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g00486	4549060	4562255	-	0	Vitvi02g00486	XP_002267811.1 maspardin	
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g00487	4563532	4563810	-	0	Vitvi02g00487	AAS75969.1NADH dehydrogenase subunit F	
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04130	4564346	4565449	+	0	Vitvi02g04130	XP_034676966.1uncharacterized protein LOC117907516	
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04131	4565540	4569707	+	0	Vitvi02g04131	---NA---	
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04132	4582920	4583708	-	0	Vitvi02g04132	RVX15352.1UDP-glucuronate 4-epimerase 3	1
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04133	4591300	4592105	-	0	Vitvi02g04133	CBI22156.3unnamed protein product, partial	1
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04134	4593989	4595036	-	0	Vitvi02g04134	RVX15426.1hypothetical protein CK203_008991	1
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04135	4595193	4595804	-	0	Vitvi02g04135	RVX15427.1hypothetical protein CK203_008992	
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04136	4603614	4607071	+	3614	Vitvi02g04136	RVX15421.1Primary amine oxidase	8
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g00485	4542467	4543737	+	6263	Vitvi02g00485	NP_001268124.1serine/threonine kinase-like	3
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g01401	16800283	16801280	-	0	Vitvi08g01401	XP_034694419.1secoisolariciresinol dehydrogenase-like	1
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g04296	16804358	16805315	-	0	Vitvi08g04296	XP_002275746.2 secoisolariciresinol dehydrogenase-like	1
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g01402	16811549	16812352	+	0	Vitvi08g01402	XP_002275768.1 tropinone reductase-like 1	1
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g01403	16819576	16821274	-	0	Vitvi08g01403	XP_002281462.1 secoisolariciresinol dehydrogenase-like isoform X1	1
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g04297	16821479	16822630	-	0	Vitvi08g04297	CAN78993.1hypothetical protein VITISV_001799	1
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g04298	16823013	16823297	-	0	Vitvi08g04298	CBI30351.3unnamed protein product, partial	
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g04299	16825180	16825996	-	0	Vitvi08g04299	RVX11979.1Tropinone reductase-like 2	1
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g01406	16827332	16834326	+	0	Vitvi08g01406	RVX06164.1IAA-amino acid hydrolase ILR1	3
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g01408	16840340	16842715	+	0	Vitvi08g01408	XP_002275866.2 IAA-amino acid hydrolase ILR1	3
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g01409	16844206	16845891	-	0	Vitvi08g01409	RVX06166.1putative pentatricopeptide repeat-containing protein	1
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g01410	16850980	16855361	-	980	Vitvi08g01410	XP_010654126.1PREDICTED: uncharacterized protein At5g41620 isoform X1	1
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g01411	16859476	16865465	+	9476	Vitvi08g01411	XP_002281618.1 lysosomal Pro-X carboxypeptidase	4
4:6400000-6450000	4	6400000	6450000	34	0.322553	0.322553	Vitvi04g00585	6392414	6405607	+	0	Vitvi04g00585	XP_010648745.1 bifunctional purple acid phosphatase 26	3
4:6400000-6450000	4	6400000	6450000	34	0.322553	0.322553	Vitvi04g00586	6406519	6453563	-	0	Vitvi04g00586	XP_010648823.1 formin-like protein 18	
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g04107	4636819	4651492	-	0	Vitvi11g04107	CBI28199.3unnamed protein product, partial	4
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g01442	4652306	4653568	-	0	Vitvi11g01442	XP_002282138.2 peroxidase 25	9
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g04108	4655462	4655734	-	0	Vitvi11g04108	KAF5751702.1hypothetical protein HS088_TW02G00719	
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00466	4656735	4659255	-	0	Vitvi11g00466	XP_002285199.1 SPX domain-containing protein 1	1
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g04109	4668150	4668631	+	0	Vitvi11g04109	---NA---	
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00467	4677447	4680374	-	0	Vitvi11g00467	XP_010656426.1 ethylene-responsive transcription factor WIN1 isoform X2	4
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00468	4689839	4694786	+	0	Vitvi11g00468	XP_002282179.1 TBC domain-containing protein C1952.17c isoform X1	
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00469	4694790	4699011	+	0	Vitvi11g00469	XP_010656428.1 phospholipase D alpha 1	6
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00471	4700950	4707576	+	0	Vitvi11g00471	XP_002282187.3 phospholipase D alpha 1	6
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00472	4710982	4711808	+	0	Vitvi11g00472	XP_002285231.1PREDICTED: uncharacterized protein LOC100255957	
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00473	4720041	4723031	+	0	Vitvi11g00473	XP_002285234.1PREDICTED: uncharacterized protein LOC100250810	3
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00474	4724245	4733930	+	0	Vitvi11g00474	XP_010656432.1PREDICTED: uncharacterized protein LOC100245670 isoform X3	
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00475	4745132	4748811	+	0	Vitvi11g00475	XP_002285249.2 EIN3-binding F-box protein 1	3
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g04110	4749486	4749707	+	0	Vitvi11g04110	RVX11141.1EIN3-binding F-box protein 1	1
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g01443	4751659	4752145	+	1659	Vitvi11g01443	XP_010656433.1 EPIDERMAL PATTERNING FACTOR-like protein 6	1
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00476	4752984	4787446	-	2984	Vitvi11g00476	XP_010656044.1 CBL-interacting protein kinase 09 isoform X1	7
1:13450000-13500000	1	13450000	13500000	65	0.310828	0.310828	Vitvi01g01057	13437230	13455216	-	0	Vitvi01g01057	XP_034683355.1rhamnogalacturonan I rhamnosyltransferase 1	
1:13450000-13500000	1	13450000	13500000	65	0.310828	0.310828	Vitvi01g01056	13463874	13467689	+	0	Vitvi01g01056	XP_002267401.1 transmembrane emp24 domain-containing protein p24delta9 isoform X2	
1:13450000-13500000	1	13450000	13500000	65	0.310828	0.310828	Vitvi01g01055	13470572	13494910	-	0	Vitvi01g01055	XP_002266329.1 serine/threonine-protein kinase STY8 isoform X1	4
18:12450000-12500000	18	12450000	12500000	26	0.310288	0.310288	Vitvi18g01133	12458302	12464449	-	0	Vitvi18g01133	XP_002273785.1 endoplasmin homolog	9
18:12450000-12500000	18	12450000	12500000	26	0.310288	0.310288	Vitvi18g01134	12465656	12469848	-	0	Vitvi18g01134	XP_002273919.1 54S ribosomal protein L24, mitochondrial	6
18:12450000-12500000	18	12450000	12500000	26	0.310288	0.310288	Vitvi18g01135	12482948	12483268	+	0	Vitvi18g01135	XP_002273690.1PREDICTED: uncharacterized protein LOC100245337	1
18:12450000-12500000	18	12450000	12500000	26	0.310288	0.310288	Vitvi18g01136	12490033	12494785	+	0	Vitvi18g01136	XP_010664832.1 E3 ubiquitin-protein ligase CIP8	2
18:12450000-12500000	18	12450000	12500000	26	0.310288	0.310288	Vitvi18g01137	12501779	12522647	+	1779	Vitvi18g01137	XP_002273443.1 DEAD-box ATP-dependent RNA helicase 28	5
18:12450000-12500000	18	12450000	12500000	26	0.310288	0.310288	Vitvi18g01132	12445173	12447311	+	2689	Vitvi18g01132	XP_010664831.1 thaumatin-like protein 1b	2
11:10750000-10900000	11	10750000	10900000	102	0.284601	0.309988	Vitvi11g04211	10829264	10829501	+	0	Vitvi11g04211	XP_034707656.1denticleless protein homolog A	1
11:10750000-10900000	11	10750000	10900000	102	0.284601	0.309988	Vitvi11g04212	10832159	10833301	+	0	Vitvi11g04212	---NA---	
11:10750000-10900000	11	10750000	10900000	102	0.284601	0.309988	Vitvi11g00835	10839423	10845795	+	0	Vitvi11g00835	XP_002270946.1 protein ECERIFERUM 3	10
11:10750000-10900000	11	10750000	10900000	102	0.284601	0.309988	Vitvi11g04213	10863767	10889304	+	0	Vitvi11g04213	XP_019078583.1PREDICTED: uncharacterized protein LOC100267284	
11:10750000-10900000	11	10750000	10900000	102	0.284601	0.309988	Vitvi11g04214	10893701	10893982	+	0	Vitvi11g04214	RVW84738.1hypothetical protein CK203_046707	1
11:3400000-3500000	11	3400000	3500000	84	0.306744	0.306758	Vitvi11g00357	3413020	3417513	+	0	Vitvi11g00357	XP_002281258.1 probable sulfate transporter 3.5 isoform X1	4
11:3400000-3500000	11	3400000	3500000	84	0.306744	0.306758	Vitvi11g00359	3427021	3448619	+	0	Vitvi11g00359	XP_010656342.1 coatomer subunit beta'-1	8
11:3400000-3500000	11	3400000	3500000	84	0.306744	0.306758	Vitvi11g04074	3449952	3452043	+	0	Vitvi11g04074	---NA---	
11:3400000-3500000	11	3400000	3500000	84	0.306744	0.306758	Vitvi11g00360	3457106	3460311	+	0	Vitvi11g00360	XP_002281292.2 leucine-rich repeat extensin-like protein 4	1
11:3400000-3500000	11	3400000	3500000	84	0.306744	0.306758	Vitvi11g04075	3461035	3461711	+	0	Vitvi11g04075	RVX11071.1hypothetical protein CK203_013397	
11:3400000-3500000	11	3400000	3500000	84	0.306744	0.306758	Vitvi11g04076	3469151	3469600	-	0	Vitvi11g04076	---NA---	
11:3400000-3500000	11	3400000	3500000	84	0.306744	0.306758	Vitvi11g00362	3476498	3483903	+	0	Vitvi11g00362	XP_010656346.1 probable serine incorporator isoform X2	1
11:3400000-3500000	11	3400000	3500000	84	0.306744	0.306758	Vitvi11g00363	3485967	3492869	-	0	Vitvi11g00363	XP_002281316.2 probable ADP-ribosylation factor GTPase-activating protein AGD14 isoform X1	7
