region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04130	4564346	4565449	+	0	Vitvi02g04130	XP_034676966.1uncharacterized protein LOC117907516	
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04134	4593989	4595036	-	0	Vitvi02g04134	RVX15426.1hypothetical protein CK203_008991	1.000000
2:4550000-4600000	2	4550000	4600000	22	0.350161	0.350161	Vitvi02g04135	4595193	4595804	-	0	Vitvi02g04135	RVX15427.1hypothetical protein CK203_008992	
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g04297	16821479	16822630	-	0	Vitvi08g04297	CAN78993.1hypothetical protein VITISV_001799	1.000000
8:16800000-16850000	8	16800000	16850000	34	0.334298	0.334298	Vitvi08g01410	16850980	16855361	-	980	Vitvi08g01410	XP_010654126.1PREDICTED: uncharacterized protein At5g41620 isoform X1	1.000000
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g04108	4655462	4655734	-	0	Vitvi11g04108	KAF5751702.1hypothetical protein HS088_TW02G00719	
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00472	4710982	4711808	+	0	Vitvi11g00472	XP_002285231.1PREDICTED: uncharacterized protein LOC100255957	
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00473	4720041	4723031	+	0	Vitvi11g00473	XP_002285234.1PREDICTED: uncharacterized protein LOC100250810	3.000000
11:4650000-4750000	11	4650000	4750000	133	0.290589	0.312508	Vitvi11g00474	4724245	4733930	+	0	Vitvi11g00474	XP_010656432.1PREDICTED: uncharacterized protein LOC100245670 isoform X3	
18:12450000-12500000	18	12450000	12500000	26	0.310288	0.310288	Vitvi18g01135	12482948	12483268	+	0	Vitvi18g01135	XP_002273690.1PREDICTED: uncharacterized protein LOC100245337	1.000000
11:10750000-10900000	11	10750000	10900000	102	0.284601	0.309988	Vitvi11g04213	10863767	10889304	+	0	Vitvi11g04213	XP_019078583.1PREDICTED: uncharacterized protein LOC100267284	
11:10750000-10900000	11	10750000	10900000	102	0.284601	0.309988	Vitvi11g04214	10893701	10893982	+	0	Vitvi11g04214	RVW84738.1hypothetical protein CK203_046707	1.000000
11:3400000-3500000	11	3400000	3500000	84	0.306744	0.306758	Vitvi11g04075	3461035	3461711	+	0	Vitvi11g04075	RVX11071.1hypothetical protein CK203_013397	
11:7900000-8000000	11	7900000	8000000	102	0.280927	0.305975	Vitvi11g00679	7949384	7950752	+	0	Vitvi11g00679	XP_010656595.1PREDICTED: uncharacterized protein LOC100255296 isoform X1	2.000000
1:22450000-22600000	1	22450000	22600000	126	0.278193	0.299237	Vitvi01g04447	22504520	22506847	-	0	Vitvi01g04447	XP_019077813.1PREDICTED: uncharacterized protein LOC109123217	
1:22450000-22600000	1	22450000	22600000	126	0.278193	0.299237	Vitvi01g04450	22599299	22599637	-	0	Vitvi01g04450	RVW40102.1hypothetical protein CK203_081940	
2:1050000-1100000	2	1050000	1100000	22	0.297445	0.297445	Vitvi02g00117	1061135	1062394	+	0	Vitvi02g00117	XP_010659120.1PREDICTED: uncharacterized protein LOC104881268	
8:17700000-17750000	8	17700000	17750000	20	0.296924	0.296924	Vitvi08g01500	17755583	17758486	+	5583	Vitvi08g01500	XP_002277252.1PREDICTED: uncharacterized protein LOC100244201	
17:13000000-13050000	17	13000000	13050000	53	0.294508	0.294508	Vitvi17g04282	13011532	13013166	+	0	Vitvi17g04282	CAN67933.1hypothetical protein VITISV_006532	8.000000
1:12700000-12750000	1	12700000	12750000	47	0.293553	0.293553	Vitvi01g01036	12738433	12741279	+	0	Vitvi01g01036	XP_002272016.1 uncharacterized endoplasmic reticulum membrane protein C16E8.02	
2:4150000-4200000	2	4150000	4200000	30	0.293328	0.293328	Vitvi02g04106	4179056	4181786	-	0	Vitvi02g04106	RVW97965.1hypothetical protein CK203_021283	
19:2500000-2550000	19	2500000	2550000	46	0.292292	0.292292	Vitvi19g00178	2495232	2509492	-	0	Vitvi19g00178	XP_010644166.1PREDICTED: uncharacterized protein LOC100243511	8.000000
19:2500000-2550000	19	2500000	2550000	46	0.292292	0.292292	Vitvi19g00179	2510727	2515998	-	0	Vitvi19g00179	XP_002282697.1 uncharacterized exonuclease domain-containing protein At3g15140 isoform X1	1.000000
19:2500000-2550000	19	2500000	2550000	46	0.292292	0.292292	Vitvi19g00181	2537995	2538751	-	0	Vitvi19g00181	XP_002285182.1PREDICTED: uncharacterized protein LOC100245332	1.000000
19:2500000-2550000	19	2500000	2550000	46	0.292292	0.292292	Vitvi19g01857	2554043	2554615	+	4043	Vitvi19g01857	XP_010644370.1PREDICTED: uncharacterized protein LOC104877555	3.000000
4:850000-900000	4	850000	900000	35	0.290014	0.290014	Vitvi04g01786	861064	861411	+	0	Vitvi04g01786	XP_010648337.1PREDICTED: uncharacterized protein LOC104878982	
4:850000-900000	4	850000	900000	35	0.290014	0.290014	Vitvi04g01787	885980	887000	-	0	Vitvi04g01787	XP_019074719.1PREDICTED: uncharacterized protein LOC100261115	1.000000
4:850000-900000	4	850000	900000	35	0.290014	0.290014	Vitvi04g00086	887556	888260	+	0	Vitvi04g00086	KAF3447549.1hypothetical protein FNV43_RR12735	
11:7350000-7450000	11	7350000	7450000	65	0.283635	0.289653	Vitvi11g00655	7417891	7423027	-	0	Vitvi11g00655	XP_002262851.1PREDICTED: uncharacterized protein LOC100257374	
11:7350000-7450000	11	7350000	7450000	65	0.283635	0.289653	Vitvi11g04160	7343401	7347081	+	2919	Vitvi11g04160	XP_019078362.1PREDICTED: uncharacterized protein LOC100853154	
11:7350000-7450000	11	7350000	7450000	65	0.283635	0.289653	Vitvi11g00661	7458204	7464396	-	8204	Vitvi11g00661	XP_010656587.1PREDICTED: uncharacterized protein LOC100257638 isoform X3	
5:3100000-3150000	5	3100000	3150000	53	0.287292	0.287292	Vitvi05g00305	3103432	3108532	+	0	Vitvi05g00305	XP_010649731.1PREDICTED: uncharacterized protein LOC104879232 isoform X1	
5:3100000-3150000	5	3100000	3150000	53	0.287292	0.287292	Vitvi05g04083	3116962	3120403	+	0	Vitvi05g04083	RVX21684.1hypothetical protein CK203_001552	
5:3100000-3150000	5	3100000	3150000	53	0.287292	0.287292	Vitvi05g00312	3146541	3150262	+	0	Vitvi05g00312	XP_002273224.1PREDICTED: uncharacterized protein LOC100249327	
18:5450000-5600000	18	5450000	5600000	74	0.271548	0.285630	Vitvi18g04105	5468861	5469853	-	0	Vitvi18g04105	CAN80523.1hypothetical protein VITISV_030536	1.000000
18:5450000-5600000	18	5450000	5600000	74	0.271548	0.285630	Vitvi18g04106	5469983	5472357	-	0	Vitvi18g04106	CAN80523.1hypothetical protein VITISV_030536	2.000000
18:5450000-5600000	18	5450000	5600000	74	0.271548	0.285630	Vitvi18g00505	5489161	5506436	+	0	Vitvi18g00505	XP_010664374.1PREDICTED: uncharacterized protein LOC100254008	1.000000
18:5450000-5600000	18	5450000	5600000	74	0.271548	0.285630	Vitvi18g00506	5510990	5516150	-	0	Vitvi18g00506	XP_002285695.1PREDICTED: uncharacterized protein LOC100267834	
18:5450000-5600000	18	5450000	5600000	74	0.271548	0.285630	Vitvi18g00509	5586591	5587802	+	0	Vitvi18g00509	RVW56101.1hypothetical protein CK203_105435	
18:6600000-6650000	18	6600000	6650000	41	0.285461	0.285461	Vitvi18g00576	6546598	6606296	+	0	Vitvi18g00576	XP_010664453.1PREDICTED: uncharacterized protein LOC100266091 isoform X2	
18:6600000-6650000	18	6600000	6650000	41	0.285461	0.285461	Vitvi18g04130	6634130	6634803	+	0	Vitvi18g04130	RVW65663.1hypothetical protein CK203_050218	
11:4300000-4350000	11	4300000	4350000	76	0.285123	0.285123	Vitvi11g00442	4311153	4312983	-	0	Vitvi11g00442	XP_002281900.1PREDICTED: uncharacterized protein LOC100259374	5.000000
11:4300000-4350000	11	4300000	4350000	76	0.285123	0.285123	Vitvi11g04101	4334720	4337364	+	0	Vitvi11g04101	CAN63499.1hypothetical protein VITISV_011674	
8:17250000-17300000	8	17250000	17300000	46	0.281533	0.281533	Vitvi08g01455	17245846	17253756	-	0	Vitvi08g01455	XP_002282520.1PREDICTED: uncharacterized protein LOC100261348	6.000000
8:17250000-17300000	8	17250000	17300000	46	0.281533	0.281533	Vitvi08g02264	17263935	17264417	+	0	Vitvi08g02264	XP_002282533.1PREDICTED: uncharacterized protein LOC100254636	
8:17250000-17300000	8	17250000	17300000	46	0.281533	0.281533	Vitvi08g01458	17281062	17281526	+	0	Vitvi08g01458	CAN62763.1hypothetical protein VITISV_021813	1.000000
8:17250000-17300000	8	17250000	17300000	46	0.281533	0.281533	Vitvi08g01459	17283409	17294909	+	0	Vitvi08g01459	XP_010654088.1PREDICTED: uncharacterized protein At5g03900, chloroplastic isoform X1	2.000000
8:17250000-17300000	8	17250000	17300000	46	0.281533	0.281533	Vitvi08g02265	17295575	17300397	-	0	Vitvi08g02265	XP_003632646.2PREDICTED: uncharacterized protein LOC100855344 isoform X2	2.000000
6:20700000-20750000	6	20700000	20750000	21	0.280905	0.280905	Vitvi06g01513	20703085	20704164	+	0	Vitvi06g01513	XP_002274217.1PREDICTED: uncharacterized protein LOC100258720	
6:20700000-20750000	6	20700000	20750000	21	0.280905	0.280905	Vitvi06g01512	20691144	20695229	+	4771	Vitvi06g01512	XP_002274347.1PREDICTED: uncharacterized protein LOC100253575	
2:1950000-2000000	2	1950000	2000000	41	0.279589	0.279589	Vitvi02g04049	1947017	1953144	+	0	Vitvi02g04049	XP_010659962.1PREDICTED: uncharacterized protein LOC100244479	
2:1950000-2000000	2	1950000	2000000	41	0.279589	0.279589	Vitvi02g01364	1953480	1957415	-	0	Vitvi02g01364	XP_002280751.1PREDICTED: uncharacterized protein LOC100266795	1.000000
2:1950000-2000000	2	1950000	2000000	41	0.279589	0.279589	Vitvi02g00219	1973489	1974241	-	0	Vitvi02g00219	XP_002280587.1PREDICTED: uncharacterized protein LOC100266707	1.000000
11:2500000-2550000	11	2500000	2550000	32	0.279409	0.279409	Vitvi11g00265	2501237	2503258	+	0	Vitvi11g00265	XP_002280407.1PREDICTED: uncharacterized protein LOC100242436	3.000000
11:2500000-2550000	11	2500000	2550000	32	0.279409	0.279409	Vitvi11g00266	2508304	2516257	+	0	Vitvi11g00266	XP_002280419.1PREDICTED: uncharacterized protein LOC100264719 isoform X1	4.000000
11:2500000-2550000	11	2500000	2550000	32	0.279409	0.279409	Vitvi11g00268	2520635	2526975	+	0	Vitvi11g00268	XP_002280444.1PREDICTED: uncharacterized protein LOC100254132 isoform X1	2.000000
17:6500000-6550000	17	6500000	6550000	33	0.278645	0.278645	Vitvi17g01446	6493377	6504379	-	0	Vitvi17g01446	XP_002266495.2PREDICTED: uncharacterized protein LOC100260307	
17:6500000-6550000	17	6500000	6550000	33	0.278645	0.278645	Vitvi17g00497	6527810	6528733	-	0	Vitvi17g00497	XP_002265727.3PREDICTED: uncharacterized protein LOC100243309	1.000000
17:6500000-6550000	17	6500000	6550000	33	0.278645	0.278645	Vitvi17g01447	6535654	6539165	+	0	Vitvi17g01447	XP_010663445.1PREDICTED: uncharacterized protein LOC100265622	
6:19200000-19250000	6	19200000	19250000	63	0.276189	0.276189	Vitvi06g01416	19235458	19245102	-	0	Vitvi06g01416	XP_010651726.1PREDICTED: uncharacterized protein LOC104879703 isoform X2	
17:10650000-10700000	17	10650000	10700000	48	0.274753	0.274753	Vitvi17g04239	10655825	10656109	-	0	Vitvi17g04239	CAN75321.1hypothetical protein VITISV_003763	
17:10650000-10700000	17	10650000	10700000	48	0.274753	0.274753	Vitvi17g00837	10662599	10668200	+	0	Vitvi17g00837	XP_010663155.1PREDICTED: uncharacterized protein LOC100245004 isoform X2	1.000000
17:10650000-10700000	17	10650000	10700000	48	0.274753	0.274753	Vitvi17g00839	10675821	10682928	-	0	Vitvi17g00839	XP_003634247.1PREDICTED: uncharacterized protein LOC100853506	3.000000
17:10650000-10700000	17	10650000	10700000	48	0.274753	0.274753	Vitvi17g00841	10692267	10695752	-	0	Vitvi17g00841	XP_002278928.1PREDICTED: uncharacterized protein LOC100246841	2.000000
17:10650000-10700000	17	10650000	10700000	48	0.274753	0.274753	Vitvi17g00842	10699182	10701153	+	0	Vitvi17g00842	XP_002282273.2PREDICTED: uncharacterized protein LOC100250137	1.000000
11:8300000-8350000	11	8300000	8350000	25	0.274349	0.274349	Vitvi11g04176	8319809	8320078	+	0	Vitvi11g04176	RVW96182.1hypothetical protein CK203_037770	5.000000
11:8300000-8350000	11	8300000	8350000	25	0.274349	0.274349	Vitvi11g04177	8355438	8356618	-	5438	Vitvi11g04177	CAN79300.1hypothetical protein VITISV_042066	
6:18050000-18100000	6	18050000	18100000	34	0.271588	0.271588	Vitvi06g01335	18068264	18078550	+	0	Vitvi06g01335	XP_002273011.2PREDICTED: uncharacterized protein LOC100265349	2.000000
3:950000-1000000	3	950000	1000000	50	0.270785	0.270785	Vitvi03g04027	951180	951458	-	0	Vitvi03g04027	RVW36532.1hypothetical protein CK203_072772	4.000000
3:950000-1000000	3	950000	1000000	50	0.270785	0.270785	Vitvi03g04030	977087	977467	+	0	Vitvi03g04030	CAN65267.1hypothetical protein VITISV_040134	
1:20800000-20850000	1	20800000	20850000	40	0.270328	0.270328	Vitvi01g01549	20829572	20834472	-	0	Vitvi01g01549	XP_034692310.1uncharacterized membrane protein YuiD	1.000000
1:20800000-20850000	1	20800000	20850000	40	0.270328	0.270328	Vitvi01g01543	20783233	20797486	+	2514	Vitvi01g01543	XP_002266342.1PREDICTED: uncharacterized protein LOC100240965 isoform X1	2.000000
18:6450000-6500000	18	6450000	6500000	44	0.270149	0.270149	Vitvi18g04124	6504985	6506959	-	4985	Vitvi18g04124	CAN77437.1hypothetical protein VITISV_007400	
19:1900000-1950000	19	1900000	1950000	28	0.268800	0.268800	Vitvi19g04051	1904443	1905121	-	0	Vitvi19g04051	XP_019073036.1PREDICTED: uncharacterized protein LOC100264054 isoform X2	
19:1900000-1950000	19	1900000	1950000	28	0.268800	0.268800	Vitvi19g04052	1914345	1914608	-	0	Vitvi19g04052	CAN66607.1hypothetical protein VITISV_017554	5.000000
19:1900000-1950000	19	1900000	1950000	28	0.268800	0.268800	Vitvi19g00132	1934442	1940249	+	0	Vitvi19g00132	XP_002283041.3PREDICTED: uncharacterized protein LOC100246901 isoform X2	
14:28150000-28250000	14	28150000	28250000	107	0.264088	0.268771	Vitvi14g03018	28160143	28160670	-	0	Vitvi14g03018	XP_002277432.1PREDICTED: uncharacterized protein LOC100247380	1.000000
14:28150000-28250000	14	28150000	28250000	107	0.264088	0.268771	Vitvi14g03019	28177544	28179269	+	0	Vitvi14g03019	XP_002277524.1PREDICTED: uncharacterized protein LOC100242250	1.000000
14:28150000-28250000	14	28150000	28250000	107	0.264088	0.268771	Vitvi14g01761	28225261	28226266	+	0	Vitvi14g01761	XP_002277810.1PREDICTED: uncharacterized protein LOC100254241	
14:28150000-28250000	14	28150000	28250000	107	0.264088	0.268771	Vitvi14g01764	28249707	28258950	-	0	Vitvi14g01764	XP_002278059.1PREDICTED: uncharacterized protein LOC100243971	5.000000
11:10500000-10600000	11	10500000	10600000	116	0.264230	0.268011	Vitvi11g01523	10550300	10550755	+	0	Vitvi11g01523	XP_010656661.1PREDICTED: uncharacterized protein LOC104880721	1.000000
11:10500000-10600000	11	10500000	10600000	116	0.264230	0.268011	Vitvi11g01525	10584511	10584726	+	0	Vitvi11g01525	XP_010656649.1PREDICTED: uncharacterized protein LOC104880716	1.000000
13:24500000-24550000	13	24500000	24550000	35	0.267958	0.267958	Vitvi13g04621	24436741	24545434	+	0	Vitvi13g04621	XP_010646373.1PREDICTED: uncharacterized protein LOC100855390	3.000000
1:4800000-4850000	1	4800000	4850000	49	0.267657	0.267657	Vitvi01g00442	4835386	4839188	-	0	Vitvi01g00442	XP_002280911.1PREDICTED: uncharacterized protein LOC100243950	4.000000
8:10850000-10900000	8	10850000	10900000	42	0.266681	0.266681	Vitvi08g00867	10850066	10850862	+	0	Vitvi08g00867	RVX00643.1hypothetical protein CK203_030359	1.000000
8:10850000-10900000	8	10850000	10900000	42	0.266681	0.266681	Vitvi08g04138	10903375	10906145	+	3375	Vitvi08g04138	CAN71019.1hypothetical protein VITISV_011641	
8:10850000-10900000	8	10850000	10900000	42	0.266681	0.266681	Vitvi08g04139	10907120	10913200	+	7120	Vitvi08g04139	CAN71019.1hypothetical protein VITISV_011641	
6:6500000-6550000	6	6500000	6550000	29	0.266602	0.266602	Vitvi06g01734	6524024	6524748	-	0	Vitvi06g01734	XP_002279995.1PREDICTED: uncharacterized protein LOC100267406	
6:6500000-6550000	6	6500000	6550000	29	0.266602	0.266602	Vitvi06g00568	6525250	6531935	-	0	Vitvi06g00568	XP_002281319.1PREDICTED: uncharacterized protein LOC100255366	2.000000
14:27850000-27900000	14	27850000	27900000	44	0.265855	0.265855	Vitvi14g03016	27859815	27864769	+	0	Vitvi14g03016	XP_003633828.2PREDICTED: uncharacterized protein LOC100852656 isoform X1	
14:27850000-27900000	14	27850000	27900000	44	0.265855	0.265855	Vitvi14g04625	27904642	27904872	-	4642	Vitvi14g04625	CAN69244.1hypothetical protein VITISV_038880	4.000000
