region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g04730	25700830	25701078	+	0	Vitvi07g04730	XP_034696416.1uncharacterized protein LOC117922386	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01797	25760800	25768267	-	0	Vitvi07g01797	XP_010652839.1PREDICTED: uncharacterized protein LOC100242349 isoform X1	4.000000
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g02679	25805900	25807653	-	0	Vitvi07g02679	CAN70411.1hypothetical protein VITISV_041475	1.000000
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g02680	25809557	25810856	-	0	Vitvi07g02680	XP_010652844.1PREDICTED: uncharacterized protein LOC104879924	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g02682	25832548	25832817	-	0	Vitvi07g02682	CAN78486.1hypothetical protein VITISV_024015	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01806	25836156	25845216	-	0	Vitvi07g01806	XP_002280917.1PREDICTED: uncharacterized protein LOC100266317	2.000000
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01810	25903486	25915905	+	0	Vitvi07g01810	XP_002280684.1PREDICTED: uncharacterized protein LOC100259371	
7:24250000-24400000	7	24250000	24400000	86	0.377402	0.415348	Vitvi07g01637	24275824	24286703	+	0	Vitvi07g01637	XP_010652748.1PREDICTED: uncharacterized protein LOC100247452 isoform X2	1.000000
7:24250000-24400000	7	24250000	24400000	86	0.377402	0.415348	Vitvi07g04684	24290917	24313057	-	0	Vitvi07g04684	KAF2295464.1hypothetical protein GH714_032984	5.000000
9:450000-500000	9	450000	500000	40	0.370296	0.370296	Vitvi09g00052	488942	501637	+	0	Vitvi09g00052	XP_002271999.1PREDICTED: uncharacterized protein LOC100251482 isoform X1	
6:6500000-6550000	6	6500000	6550000	20	0.356115	0.356115	Vitvi06g01734	6524024	6524748	-	0	Vitvi06g01734	XP_002279995.1PREDICTED: uncharacterized protein LOC100267406	
6:6500000-6550000	6	6500000	6550000	20	0.356115	0.356115	Vitvi06g00568	6525250	6531935	-	0	Vitvi06g00568	XP_002281319.1PREDICTED: uncharacterized protein LOC100255366	2.000000
13:25850000-25900000	13	25850000	25900000	33	0.352952	0.352952	Vitvi13g01643	25908808	25913197	-	8808	Vitvi13g01643	XP_002273809.1PREDICTED: uncharacterized protein LOC100255155	
3:2600000-2650000	3	2600000	2650000	31	0.349558	0.349558	Vitvi03g04093	2606085	2608502	+	0	Vitvi03g04093	CAN80295.1hypothetical protein VITISV_038122	1.000000
3:2600000-2650000	3	2600000	2650000	31	0.349558	0.349558	Vitvi03g00215	2635946	2638150	-	0	Vitvi03g00215	XP_002279423.1PREDICTED: uncharacterized protein LOC100258993	1.000000
9:650000-750000	9	650000	750000	110	0.329066	0.347033	Vitvi09g01501	684072	687494	-	0	Vitvi09g01501	XP_010654413.1PREDICTED: uncharacterized protein LOC100249804 isoform X1	2.000000
9:650000-750000	9	650000	750000	110	0.329066	0.347033	Vitvi09g00077	738564	740731	+	0	Vitvi09g00077	XP_002272362.1PREDICTED: uncharacterized protein LOC100256554 isoform X1	
14:11550000-11600000	14	11550000	11600000	28	0.345606	0.345606	Vitvi14g00695	11555635	11557471	+	0	Vitvi14g00695	XP_010660196.1PREDICTED: uncharacterized protein LOC104881493	1.000000
6:6250000-6300000	6	6250000	6300000	22	0.341238	0.341238	Vitvi06g04177	6278027	6278260	+	0	Vitvi06g04177	DAD26528.1TPA_asm: hypothetical protein HUJ06_027996	
