region_id	chrom	region_start	region_end	n_snps	mean_window_fst	max_window_fst	gene_id	gene_start	gene_end	strand	distance_to_region_bp	gene_name	description	go_terms
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01789	25700158	25700457	+	0	Vitvi07g01789	CBI21463.3unnamed protein product, partial	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g04730	25700830	25701078	+	0	Vitvi07g04730	XP_034696416.1uncharacterized protein LOC117922386	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01790	25712136	25716466	+	0	Vitvi07g01790	CBI21464.3unnamed protein product, partial	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01791	25716617	25719550	+	0	Vitvi07g01791	XP_010652830.1 L-ascorbate oxidase	4
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g04731	25719647	25721809	+	0	Vitvi07g04731	RVW55279.1L-ascorbate oxidase	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01792	25722983	25725850	-	0	Vitvi07g01792	XP_010652831.1 agamous-like MADS-box protein AGL104	6
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g04732	25727748	25731045	+	0	Vitvi07g04732	XP_002281281.1 photosynthetic NDH subunit of lumenal location 4, chloroplastic	3
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01794	25732581	25733796	-	0	Vitvi07g01794	XP_002281217.1 heavy metal-associated isoprenylated plant protein 23	1
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01795	25738105	25743712	-	0	Vitvi07g01795	XP_002281243.2 aspartic proteinase-like protein 1 isoform X1	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01796	25744573	25756968	-	0	Vitvi07g01796	XP_034691536.1protein CELLULOSE SYNTHASE INTERACTIVE 1	4
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01797	25760800	25768267	-	0	Vitvi07g01797	XP_010652839.1PREDICTED: uncharacterized protein LOC100242349 isoform X1	4
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01798	25770617	25779061	+	0	Vitvi07g01798	XP_010652841.1 ribosome biogenesis protein TSR3 homolog	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01800	25779860	25786730	+	0	Vitvi07g01800	XP_010652843.1 apoptotic chromatin condensation inducer in the nucleus isoform X2	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01802	25789563	25792022	+	0	Vitvi07g01802	XP_002281037.1 60S ribosomal protein L30	3
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01803	25793395	25799190	+	0	Vitvi07g01803	XP_002276726.1 CID domain-containing protein 1	3
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01804	25800109	25803909	-	0	Vitvi07g01804	XP_002281012.1 NADPH-dependent 1-acyldihydroxyacetone phosphate reductase	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g02679	25805900	25807653	-	0	Vitvi07g02679	CAN70411.1hypothetical protein VITISV_041475	1
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g02680	25809557	25810856	-	0	Vitvi07g02680	XP_010652844.1PREDICTED: uncharacterized protein LOC104879924	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g02681	25813577	25813810	-	0	Vitvi07g02681	CBI21477.3unnamed protein product, partial	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01805	25823088	25824053	+	0	Vitvi07g01805	XP_010652845.1 probable E3 ubiquitin-protein ligase XERICO	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g02682	25832548	25832817	-	0	Vitvi07g02682	CAN78486.1hypothetical protein VITISV_024015	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01806	25836156	25845216	-	0	Vitvi07g01806	XP_002280917.1PREDICTED: uncharacterized protein LOC100266317	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g02683	25852493	25859735	+	0	Vitvi07g02683	RVW55197.1UBP1-associated protein 2B	1
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g02684	25861712	25865197	-	0	Vitvi07g02684	CBI21480.3unnamed protein product, partial	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g04733	25871897	25872304	+	0	Vitvi07g04733	CBI21481.3unnamed protein product, partial	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01807	25872101	25879545	+	0	Vitvi07g01807	XP_010652849.1 transcription factor TGA1 isoform X3	3
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01808	25880786	25885140	-	0	Vitvi07g01808	XP_002276566.1 alanine--glyoxylate aminotransferase 2 homolog 1, mitochondrial	2
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01809	25900069	25902426	-	0	Vitvi07g01809	XP_019076618.1 pentatricopeptide repeat-containing protein At2g22070	5
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01810	25903486	25915905	+	0	Vitvi07g01810	XP_002280684.1PREDICTED: uncharacterized protein LOC100259371	
7:25700000-26000000	7	25700000	26000000	130	0.360460	0.444737	Vitvi07g01811	25916385	25919824	-	0	Vitvi07g01811	XP_002276540.1 pentatricopeptide repeat-containing protein At4g39620, chloroplastic	2
